Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

02:09:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:10:17 AM  all   16.21    0.00   12.72    0.04    0.00    0.39    0.00    0.00    0.00   70.64
02:11:17 AM  all   53.29    0.00   15.13    0.08    0.00    0.53    0.00    0.00    0.00   30.97
02:12:17 AM  all   55.86    0.00   20.25    0.04    0.00    0.45    0.00    0.00    0.00   23.39
02:13:17 AM  all   62.19    0.00   20.27    0.03    0.00    0.47    0.00    0.00    0.00   17.04
02:14:17 AM  all   55.51    0.00   17.96    0.03    0.00    0.54    0.00    0.00    0.00   25.96
02:15:17 AM  all   47.10    0.00   15.43    0.05    0.00    0.68    0.00    0.00    0.00   36.75
02:16:17 AM  all   51.93    0.00   13.84    0.03    0.00    0.65    0.00    0.00    0.00   33.56
02:17:17 AM  all   54.67    0.00   19.34    0.04    0.00    0.52    0.00    0.00    0.00   25.44
02:18:17 AM  all   56.26    0.00   23.40    0.03    0.00    0.45    0.00    0.00    0.00   19.88
02:19:17 AM  all   56.10    0.00   18.45    0.03    0.00    0.54    0.00    0.00    0.00   24.88
02:20:17 AM  all   47.21    0.00   14.19    0.05    0.00    0.68    0.00    0.00    0.00   37.87
02:21:17 AM  all   46.10    0.00   13.72    0.03    0.00    0.64    0.00    0.00    0.00   39.50
Average:     all   50.21    0.00   17.06    0.04    0.00    0.54    0.00    0.00    0.00   32.14
