Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

02:29:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:30:41 AM  all   16.39    0.00   12.68    0.05    0.00    0.46    0.00    0.00    0.00   70.42
02:31:41 AM  all   53.69    0.00   14.78    0.07    0.00    0.55    0.00    0.00    0.00   30.92
02:32:41 AM  all   55.89    0.00   20.04    0.05    0.00    0.48    0.00    0.00    0.00   23.54
02:33:41 AM  all   60.87    0.00   19.61    0.02    0.00    0.50    0.00    0.00    0.00   19.00
02:34:41 AM  all   55.21    0.00   17.98    0.03    0.00    0.52    0.00    0.00    0.00   26.26
02:35:41 AM  all   48.71    0.00   15.28    0.05    0.00    0.72    0.00    0.00    0.00   35.25
02:36:41 AM  all   49.44    0.00   13.49    0.02    0.00    0.64    0.00    0.00    0.00   36.41
02:37:41 AM  all   57.03    0.00   20.70    0.03    0.00    0.49    0.00    0.00    0.00   21.75
02:38:41 AM  all   56.70    0.00   22.32    0.02    0.00    0.47    0.00    0.00    0.00   20.48
02:39:41 AM  all   56.40    0.00   18.31    0.03    0.00    0.58    0.00    0.00    0.00   24.68
02:40:41 AM  all   46.27    0.00   13.86    0.05    0.00    0.63    0.00    0.00    0.00   39.18
02:41:41 AM  all   49.28    0.00   14.09    0.03    0.00    0.64    0.00    0.00    0.00   35.95
Average:     all   50.49    0.00   16.93    0.04    0.00    0.56    0.00    0.00    0.00   31.98
