Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

08:22:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:22:50 AM  all   15.76    0.00    4.46    0.00    0.00    1.13    0.00    0.00    0.00   78.64
08:23:20 AM  all   15.12    0.00    4.31    0.00    0.00    1.11    0.00    0.00    0.00   79.45
08:23:50 AM  all   14.87    0.00    4.46    0.00    0.00    1.09    0.00    0.00    0.00   79.58
08:24:20 AM  all   14.99    0.00    4.36    0.01    0.00    1.09    0.00    0.00    0.00   79.55
08:24:50 AM  all   14.73    0.00    4.37    0.00    0.00    1.09    0.00    0.00    0.00   79.80
08:25:20 AM  all   14.68    0.00    4.20    0.00    0.00    1.09    0.00    0.00    0.00   80.02
08:25:50 AM  all   15.38    0.00    4.27    0.01    0.00    1.08    0.00    0.00    0.00   79.25
08:26:20 AM  all   15.18    0.00    4.27    0.00    0.00    1.08    0.00    0.00    0.00   79.46
08:26:50 AM  all   14.84    0.00    4.30    0.00    0.00    1.05    0.00    0.00    0.00   79.81
08:27:20 AM  all   14.76    0.00    4.25    0.01    0.00    1.03    0.00    0.00    0.00   79.95
08:27:50 AM  all   14.48    0.00    4.28    0.00    0.00    1.09    0.00    0.00    0.00   80.15
08:28:20 AM  all   14.73    0.00    4.24    0.00    0.00    1.08    0.00    0.00    0.00   79.94
08:28:50 AM  all   14.83    0.00    4.23    0.00    0.00    1.08    0.00    0.00    0.00   79.86
08:29:20 AM  all   14.48    0.00    4.10    0.01    0.00    1.08    0.00    0.00    0.00   80.34
08:29:50 AM  all   14.61    0.00    4.20    0.00    0.00    1.04    0.00    0.00    0.00   80.15
08:30:20 AM  all   14.87    0.00    4.23    0.01    0.00    1.06    0.00    0.00    0.00   79.84
08:30:50 AM  all   14.84    0.00    4.20    0.00    0.00    1.02    0.00    0.00    0.00   79.94
08:31:20 AM  all   14.49    0.00    4.15    0.00    0.00    1.07    0.00    0.00    0.00   80.29
08:31:50 AM  all   14.26    0.00    4.14    0.01    0.00    1.04    0.00    0.00    0.00   80.56
08:32:20 AM  all   14.57    0.00    4.18    0.00    0.00    1.04    0.00    0.00    0.00   80.20
08:32:50 AM  all   14.24    0.00    4.18    0.01    0.00    1.07    0.00    0.00    0.00   80.50
08:33:20 AM  all   14.47    0.00    4.16    0.00    0.00    1.07    0.00    0.00    0.00   80.29
08:33:50 AM  all   14.59    0.00    4.14    0.01    0.00    1.02    0.00    0.00    0.00   80.24
08:34:20 AM  all   14.57    0.00    4.13    0.00    0.00    1.02    0.00    0.00    0.00   80.29
Average:     all   14.76    0.00    4.24    0.00    0.00    1.07    0.00    0.00    0.00   79.92
