Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:24:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:25:12 PM  all   15.76    0.00   12.18    0.05    0.00    0.50    0.00    0.00    0.00   71.50
11:26:12 PM  all   49.46    0.00   14.00    0.06    0.00    0.56    0.00    0.00    0.00   35.92
11:27:12 PM  all   55.90    0.00   19.82    0.04    0.00    0.46    0.00    0.00    0.00   23.77
11:28:12 PM  all   59.99    0.00   19.96    0.03    0.00    0.49    0.00    0.00    0.00   19.53
11:29:12 PM  all   55.08    0.00   18.36    0.02    0.00    0.54    0.00    0.00    0.00   26.00
11:30:12 PM  all   44.13    0.00   14.24    0.04    0.00    0.67    0.00    0.00    0.00   40.92
11:31:12 PM  all   51.13    0.00   13.26    0.02    0.00    0.65    0.00    0.00    0.00   34.93
11:32:12 PM  all   58.97    0.00   19.65    0.03    0.00    0.44    0.00    0.00    0.00   20.91
11:33:12 PM  all   57.69    0.00   21.83    0.03    0.00    0.45    0.00    0.00    0.00   19.99
11:34:12 PM  all   53.90    0.00   17.68    0.04    0.00    0.47    0.00    0.00    0.00   27.91
11:35:12 PM  all   46.09    0.00   14.18    0.03    0.00    0.64    0.00    0.00    0.00   39.06
11:36:12 PM  all   45.81    0.00   13.51    0.03    0.00    0.62    0.00    0.00    0.00   40.04
Average:     all   49.49    0.00   16.56    0.04    0.00    0.54    0.00    0.00    0.00   33.38
