# started on Wed Dec 13 02:21:06 2023

#           time             counts unit events
   120.005895443    139,601,228,783      instructions                                                  (60.01%)
   120.005895443        927,314,563      LLC-loads                                                     (60.01%)
   120.005895443        175,226,758      LLC-load-misses           #   18.90% of all LL-cache hits     (60.00%)
   120.005895443        326,281,873      LLC-stores                                                    (40.00%)
   120.005895443        104,640,796      LLC-store-misses                                              (40.00%)
   120.005895443    <not supported>      LLC-prefetch-misses                                         
   150.008026679    137,436,627,249      instructions                                                  (60.00%)
   150.008026679        912,238,578      LLC-loads                                                     (60.00%)
   150.008026679        168,777,594      LLC-load-misses           #   18.35% of all LL-cache hits     (60.00%)
   150.008026679        320,481,765      LLC-stores                                                    (40.00%)
   150.008026679        103,051,095      LLC-store-misses                                              (40.00%)
   150.008026679    <not supported>      LLC-prefetch-misses                                         
   180.009873455    139,166,628,240      instructions                                                  (60.00%)
   180.009873455        901,964,412      LLC-loads                                                     (60.00%)
   180.009873455        162,702,843      LLC-load-misses           #   17.80% of all LL-cache hits     (60.00%)
   180.009873455        322,771,113      LLC-stores                                                    (40.00%)
   180.009873455         98,964,701      LLC-store-misses                                              (40.00%)
   180.009873455    <not supported>      LLC-prefetch-misses                                         
   210.011905872    137,316,185,354      instructions                                                  (60.00%)
   210.011905872        904,013,860      LLC-loads                                                     (60.00%)
   210.011905872        166,989,247      LLC-load-misses           #   18.32% of all LL-cache hits     (60.00%)
   210.011905872        317,262,663      LLC-stores                                                    (40.00%)
   210.011905872        102,959,470      LLC-store-misses                                              (40.00%)
   210.011905872    <not supported>      LLC-prefetch-misses                                         
   240.013568955    135,753,682,419      instructions                                                  (60.00%)
   240.013568955        891,943,074      LLC-loads                                                     (60.00%)
   240.013568955        169,933,414      LLC-load-misses           #   18.73% of all LL-cache hits     (60.00%)
   240.013568955        308,089,525      LLC-stores                                                    (40.00%)
   240.013568955        104,756,585      LLC-store-misses                                              (40.00%)
   240.013568955    <not supported>      LLC-prefetch-misses                                         
   270.015619860    135,276,711,609      instructions                                                  (60.00%)
   270.015619860        884,672,479      LLC-loads                                                     (59.99%)
   270.015619860        160,008,690      LLC-load-misses           #   17.71% of all LL-cache hits     (60.00%)
   270.015619860        311,316,398      LLC-stores                                                    (40.01%)
   270.015619860         98,625,585      LLC-store-misses                                              (40.01%)
   270.015619860    <not supported>      LLC-prefetch-misses                                         
   300.017756978    139,350,094,770      instructions                                                  (60.00%)
   300.017756978        894,878,354      LLC-loads                                                     (59.99%)
   300.017756978        171,458,514      LLC-load-misses           #   19.00% of all LL-cache hits     (59.99%)
   300.017756978        311,707,549      LLC-stores                                                    (40.00%)
   300.017756978        104,939,894      LLC-store-misses                                              (40.01%)
   300.017756978    <not supported>      LLC-prefetch-misses                                         
   330.019669874    134,580,382,026      instructions                                                  (60.00%)
   330.019669874        878,883,488      LLC-loads                                                     (60.00%)
   330.019669874        158,357,619      LLC-load-misses           #   17.61% of all LL-cache hits     (60.00%)
   330.019669874        309,885,760      LLC-stores                                                    (40.00%)
   330.019669874         99,017,441      LLC-store-misses                                              (40.01%)
   330.019669874    <not supported>      LLC-prefetch-misses                                         
   360.021782152    134,977,150,956      instructions                                                  (60.00%)
   360.021782152        882,247,177      LLC-loads                                                     (60.00%)
   360.021782152        173,390,922      LLC-load-misses           #   19.32% of all LL-cache hits     (60.00%)
   360.021782152        297,396,190      LLC-stores                                                    (40.00%)
   360.021782152        104,940,956      LLC-store-misses                                              (40.00%)
