Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

01:37:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:38:27 AM  all   27.76    0.00   22.31    0.04    0.00    0.30    0.00    0.00    0.00   49.59
01:39:27 AM  all   56.82    0.00   21.57    0.07    0.00    0.44    0.00    0.00    0.00   21.10
01:40:27 AM  all   58.92    0.00   24.84    0.03    0.00    0.38    0.00    0.00    0.00   15.82
01:41:27 AM  all   60.41    0.00   27.94    0.02    0.00    0.38    0.00    0.00    0.00   11.25
01:42:27 AM  all   55.59    0.00   27.28    0.02    0.00    0.42    0.00    0.00    0.00   16.69
01:43:27 AM  all   48.63    0.00   26.20    0.03    0.00    0.50    0.00    0.00    0.00   24.65
01:44:27 AM  all   51.94    0.00   26.60    0.02    0.00    0.43    0.00    0.00    0.00   21.00
01:45:27 AM  all   59.74    0.00   27.24    0.02    0.00    0.40    0.00    0.00    0.00   12.59
01:46:27 AM  all   55.68    0.00   30.86    0.02    0.00    0.37    0.00    0.00    0.00   13.07
01:47:27 AM  all   56.25    0.00   28.21    0.02    0.00    0.44    0.00    0.00    0.00   15.08
01:48:27 AM  all   46.88    0.00   27.28    0.03    0.00    0.46    0.00    0.00    0.00   25.35
01:49:27 AM  all   48.64    0.00   27.65    0.03    0.00    0.49    0.00    0.00    0.00   23.19
Average:     all   52.28    0.00   26.50    0.03    0.00    0.42    0.00    0.00    0.00   20.77
