Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

01:36:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:37:56 AM  all   15.72    0.00   12.77    0.04    0.00    0.37    0.00    0.00    0.00   71.09
01:38:56 AM  all   52.63    0.00   14.26    0.07    0.00    0.63    0.00    0.00    0.00   32.41
01:39:56 AM  all   57.13    0.00   20.36    0.04    0.00    0.49    0.00    0.00    0.00   21.97
01:40:56 AM  all   61.72    0.00   20.27    0.04    0.00    0.47    0.00    0.00    0.00   17.51
01:41:56 AM  all   54.80    0.00   17.20    0.04    0.00    0.57    0.00    0.00    0.00   27.39
01:42:56 AM  all   47.47    0.00   14.64    0.03    0.00    0.75    0.00    0.00    0.00   37.11
01:43:56 AM  all   49.37    0.00   13.12    0.03    0.00    0.67    0.00    0.00    0.00   36.81
01:44:56 AM  all   57.17    0.00   21.45    0.03    0.00    0.47    0.00    0.00    0.00   20.88
01:45:56 AM  all   56.87    0.00   23.72    0.03    0.00    0.46    0.00    0.00    0.00   18.92
01:46:56 AM  all   55.73    0.00   17.93    0.03    0.00    0.62    0.00    0.00    0.00   25.68
01:47:56 AM  all   45.83    0.00   13.51    0.04    0.00    0.68    0.00    0.00    0.00   39.94
01:48:56 AM  all   48.59    0.00   13.77    0.04    0.00    0.70    0.00    0.00    0.00   36.91
Average:     all   50.26    0.00   16.93    0.04    0.00    0.57    0.00    0.00    0.00   32.20
