Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/27/2023 	_x86_64_	(40 CPU)

03:21:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:36 PM  all    8.96    0.00    3.07    0.01    0.00    0.63    0.00    0.00    0.00   87.34
03:22:06 PM  all    9.06    0.00    3.14    0.00    0.00    0.64    0.00    0.00    0.00   87.16
03:22:36 PM  all    9.33    0.00    3.27    0.00    0.00    0.66    0.00    0.00    0.00   86.74
03:23:06 PM  all    9.23    0.00    3.22    0.01    0.00    0.65    0.00    0.00    0.00   86.89
03:23:36 PM  all    9.21    0.00    3.13    0.01    0.00    0.65    0.00    0.00    0.00   86.99
03:24:06 PM  all    9.00    0.00    3.21    0.00    0.00    0.68    0.00    0.00    0.00   87.11
03:24:36 PM  all    9.08    0.00    3.28    0.00    0.00    0.69    0.00    0.00    0.00   86.95
03:25:06 PM  all    9.02    0.00    3.23    0.01    0.00    0.71    0.00    0.00    0.00   87.03
03:25:36 PM  all    8.98    0.00    3.23    0.01    0.00    0.73    0.00    0.00    0.00   87.05
03:26:06 PM  all    9.16    0.00    3.25    0.00    0.00    0.72    0.00    0.00    0.00   86.86
03:26:36 PM  all    8.91    0.00    3.13    0.00    0.00    0.68    0.00    0.00    0.00   87.28
03:27:06 PM  all    8.91    0.00    3.12    0.01    0.00    0.67    0.00    0.00    0.00   87.29
03:27:36 PM  all    8.78    0.00    3.13    0.01    0.00    0.70    0.00    0.00    0.00   87.37
03:28:06 PM  all    8.82    0.00    3.16    0.00    0.00    0.68    0.00    0.00    0.00   87.33
03:28:36 PM  all    8.94    0.00    3.16    0.01    0.00    0.68    0.00    0.00    0.00   87.22
03:29:06 PM  all    8.68    0.00    3.16    0.00    0.00    0.70    0.00    0.00    0.00   87.46
03:29:36 PM  all    8.60    0.00    3.06    0.00    0.00    0.66    0.00    0.00    0.00   87.67
03:30:06 PM  all    8.60    0.00    3.12    0.00    0.00    0.69    0.00    0.00    0.00   87.59
03:30:36 PM  all    8.66    0.00    3.13    0.01    0.00    0.68    0.00    0.00    0.00   87.52
03:31:06 PM  all    8.49    0.00    3.03    0.00    0.00    0.64    0.00    0.00    0.00   87.83
03:31:36 PM  all    8.26    0.00    3.03    0.01    0.00    0.66    0.00    0.00    0.00   88.03
03:32:06 PM  all    8.53    0.00    3.06    0.00    0.00    0.66    0.00    0.00    0.00   87.75
03:32:36 PM  all    8.45    0.00    3.01    0.00    0.00    0.65    0.00    0.00    0.00   87.88
03:33:06 PM  all    8.53    0.00    3.19    0.01    0.00    0.67    0.00    0.00    0.00   87.60
Average:     all    8.84    0.00    3.15    0.01    0.00    0.67    0.00    0.00    0.00   87.33
