Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

03:04:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:04:37 PM  all   13.51    0.00    6.92    0.01    0.00    1.30    0.00    0.00    0.00   78.25
03:05:07 PM  all   12.90    0.00    6.85    0.00    0.00    1.30    0.00    0.00    0.00   78.95
03:05:37 PM  all   12.83    0.00    6.61    0.00    0.00    1.30    0.00    0.00    0.00   79.26
03:06:07 PM  all   12.59    0.00    6.85    0.00    0.00    1.31    0.00    0.00    0.00   79.24
03:06:37 PM  all   12.42    0.00    6.56    0.01    0.00    1.32    0.00    0.00    0.00   79.69
03:07:07 PM  all   12.39    0.00    6.78    0.01    0.00    1.30    0.00    0.00    0.00   79.52
03:07:37 PM  all   12.19    0.00    6.54    0.00    0.00    1.34    0.00    0.00    0.00   79.94
03:08:07 PM  all   11.99    0.00    6.61    0.01    0.00    1.31    0.00    0.00    0.00   80.08
03:08:37 PM  all   12.34    0.00    6.57    0.01    0.00    1.34    0.00    0.00    0.00   79.74
03:09:07 PM  all   11.99    0.00    6.70    0.00    0.00    1.27    0.00    0.00    0.00   80.04
03:09:37 PM  all   11.56    0.00    6.40    0.00    0.00    1.29    0.00    0.00    0.00   80.74
03:10:07 PM  all   11.52    0.00    6.57    0.00    0.00    1.29    0.00    0.00    0.00   80.62
03:10:37 PM  all   11.63    0.00    6.50    0.00    0.00    1.28    0.00    0.00    0.00   80.58
03:11:07 PM  all   11.81    0.00    6.51    0.01    0.00    1.29    0.00    0.00    0.00   80.38
03:11:37 PM  all   11.59    0.00    6.48    0.00    0.00    1.33    0.00    0.00    0.00   80.59
03:12:07 PM  all   11.47    0.00    6.55    0.00    0.00    1.30    0.00    0.00    0.00   80.68
03:12:37 PM  all   11.53    0.00    6.32    0.01    0.00    1.28    0.00    0.00    0.00   80.86
03:13:07 PM  all   11.79    0.00    6.66    0.00    0.00    1.30    0.00    0.00    0.00   80.25
03:13:37 PM  all   11.53    0.00    6.58    0.01    0.00    1.34    0.00    0.00    0.00   80.55
03:14:07 PM  all   11.57    0.00    6.45    0.00    0.00    1.31    0.00    0.00    0.00   80.67
03:14:37 PM  all   11.35    0.00    6.55    0.01    0.00    1.26    0.00    0.00    0.00   80.83
03:15:07 PM  all   11.29    0.00    6.20    0.01    0.00    1.29    0.00    0.00    0.00   81.22
03:15:37 PM  all   11.23    0.00    6.55    0.01    0.00    1.34    0.00    0.00    0.00   80.87
03:16:07 PM  all   11.48    0.00    6.60    0.00    0.00    1.27    0.00    0.00    0.00   80.65
Average:     all   11.94    0.00    6.58    0.00    0.00    1.30    0.00    0.00    0.00   80.18
