Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:16:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:41 PM  all   16.22    0.00   13.61    0.05    0.00    0.39    0.00    0.00    0.00   69.72
10:18:41 PM  all   51.97    0.00   14.72    0.06    0.00    0.59    0.00    0.00    0.00   32.66
10:19:41 PM  all   56.87    0.00   20.53    0.04    0.00    0.45    0.00    0.00    0.00   22.11
10:20:41 PM  all   60.50    0.00   20.92    0.03    0.00    0.46    0.00    0.00    0.00   18.08
10:21:41 PM  all   53.77    0.00   17.95    0.03    0.00    0.52    0.00    0.00    0.00   27.73
10:22:41 PM  all   43.22    0.00   14.28    0.03    0.00    0.71    0.00    0.00    0.00   41.76
10:23:41 PM  all   51.73    0.00   13.78    0.02    0.00    0.69    0.00    0.00    0.00   33.78
10:24:41 PM  all   59.15    0.00   21.02    0.03    0.00    0.39    0.00    0.00    0.00   19.40
10:25:41 PM  all   58.23    0.00   22.59    0.02    0.00    0.48    0.00    0.00    0.00   18.68
10:26:41 PM  all   52.64    0.00   17.48    0.03    0.00    0.56    0.00    0.00    0.00   29.28
10:27:41 PM  all   44.44    0.00   14.21    0.04    0.00    0.69    0.00    0.00    0.00   40.62
10:28:41 PM  all   44.54    0.00   13.46    0.03    0.00    0.64    0.00    0.00    0.00   41.33
Average:     all   49.46    0.00   17.05    0.04    0.00    0.55    0.00    0.00    0.00   32.91
