Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:32:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:33:50 AM  all   22.69    0.00   15.32    0.03    0.00    0.35    0.00    0.00    0.00   61.60
04:34:50 AM  all   39.47    0.00   15.48    0.06    0.00    0.41    0.00    0.00    0.00   44.59
04:35:50 AM  all   39.69    0.00   14.95    0.03    0.00    0.39    0.00    0.00    0.00   44.94
04:36:50 AM  all   38.29    0.00   16.54    0.03    0.00    0.42    0.00    0.00    0.00   44.72
04:37:50 AM  all   40.14    0.00   17.15    0.02    0.00    0.49    0.00    0.00    0.00   42.19
04:38:50 AM  all   33.67    0.00   17.25    0.03    0.00    0.43    0.00    0.00    0.00   48.61
04:39:50 AM  all   36.82    0.00   16.44    0.02    0.00    0.38    0.00    0.00    0.00   46.33
04:40:50 AM  all   37.28    0.00   16.38    0.02    0.00    0.36    0.00    0.00    0.00   45.96
04:41:50 AM  all   36.51    0.00   16.98    0.03    0.00    0.40    0.00    0.00    0.00   46.08
04:42:50 AM  all   39.55    0.00   16.16    0.03    0.00    0.40    0.00    0.00    0.00   43.85
04:43:50 AM  all   34.16    0.00   16.56    0.02    0.00    0.44    0.00    0.00    0.00   48.81
04:44:50 AM  all   32.78    0.00   16.78    0.02    0.00    0.41    0.00    0.00    0.00   50.01
Average:     all   35.92    0.00   16.33    0.03    0.00    0.41    0.00    0.00    0.00   47.31
