Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

01:24:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:25:33 AM  all   26.52    0.00   11.23    0.06    0.00    0.69    0.00    0.00    0.00   61.51
01:26:33 AM  all   25.27    0.00   10.77    0.05    0.00    0.70    0.00    0.00    0.00   63.22
01:27:33 AM  all   24.07    0.00   10.73    0.04    0.00    0.69    0.00    0.00    0.00   64.47
01:28:33 AM  all   23.01    0.00   10.82    0.06    0.00    0.74    0.00    0.00    0.00   65.37
01:29:33 AM  all   11.94    0.00   10.30    0.04    0.00    0.82    0.00    0.00    0.00   76.90
01:30:33 AM  all    9.97    0.00    9.79    0.03    0.00    0.84    0.00    0.00    0.00   79.37
01:31:33 AM  all    9.00    0.00    9.46    0.01    0.00    0.83    0.00    0.00    0.00   80.69
01:32:33 AM  all    8.95    0.00    9.46    0.02    0.00    0.89    0.00    0.00    0.00   80.68
01:33:33 AM  all    8.80    0.00    9.60    0.02    0.00    0.89    0.00    0.00    0.00   80.69
01:34:33 AM  all    8.53    0.00    9.37    0.01    0.00    0.87    0.00    0.00    0.00   81.22
01:35:33 AM  all    8.83    0.00    9.42    0.02    0.00    0.85    0.00    0.00    0.00   80.90
01:36:33 AM  all    9.71    0.00    9.76    0.02    0.00    0.90    0.00    0.00    0.00   79.62
Average:     all   14.52    0.00   10.06    0.03    0.00    0.81    0.00    0.00    0.00   74.58
