Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

01:42:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:43:12 AM  all   18.39    0.00   13.46    0.02    0.00    0.43    0.00    0.00    0.00   67.69
01:44:12 AM  all   18.74    0.00   13.17    0.02    0.00    0.43    0.00    0.00    0.00   67.64
01:45:12 AM  all   18.17    0.00   13.07    0.02    0.00    0.46    0.00    0.00    0.00   68.30
01:46:12 AM  all   17.75    0.00   14.65    0.01    0.00    0.47    0.00    0.00    0.00   67.12
01:47:12 AM  all   17.39    0.00   14.55    0.01    0.00    0.47    0.00    0.00    0.00   67.57
01:48:12 AM  all   18.42    0.00   14.53    0.01    0.00    0.45    0.00    0.00    0.00   66.58
01:49:12 AM  all   17.51    0.00   14.70    0.01    0.00    0.46    0.00    0.00    0.00   67.32
01:50:12 AM  all   17.94    0.00   14.47    0.02    0.00    0.46    0.00    0.00    0.00   67.11
01:51:12 AM  all   17.83    0.00   14.60    0.02    0.00    0.44    0.00    0.00    0.00   67.12
01:52:12 AM  all   17.71    0.00   14.68    0.01    0.00    0.45    0.00    0.00    0.00   67.14
01:53:12 AM  all   17.65    0.00   14.58    0.01    0.00    0.48    0.00    0.00    0.00   67.28
01:54:12 AM  all   18.47    0.00   14.56    0.01    0.00    0.49    0.00    0.00    0.00   66.46
Average:     all   18.00    0.00   14.25    0.01    0.00    0.46    0.00    0.00    0.00   67.28
