Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:11:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:12:44 PM  all   15.11    0.00   10.33    0.05    0.00    0.53    0.00    0.00    0.00   73.98
10:13:44 PM  all   50.12    0.00   13.06    0.07    0.00    0.53    0.00    0.00    0.00   36.23
10:14:44 PM  all   56.23    0.00   19.82    0.04    0.00    0.39    0.00    0.00    0.00   23.52
10:15:44 PM  all   61.74    0.00   20.56    0.03    0.00    0.44    0.00    0.00    0.00   17.23
10:16:44 PM  all   54.89    0.00   18.17    0.03    0.00    0.50    0.00    0.00    0.00   26.41
10:17:44 PM  all   46.60    0.00   13.61    0.03    0.00    0.69    0.00    0.00    0.00   39.07
10:18:44 PM  all   48.76    0.00   11.81    0.03    0.00    0.66    0.00    0.00    0.00   38.74
10:19:44 PM  all   60.73    0.00   19.06    0.03    0.00    0.49    0.00    0.00    0.00   19.69
10:20:44 PM  all   57.85    0.00   22.15    0.03    0.00    0.42    0.00    0.00    0.00   19.55
10:21:44 PM  all   55.01    0.00   16.97    0.03    0.00    0.51    0.00    0.00    0.00   27.48
10:22:44 PM  all   45.04    0.00   12.79    0.03    0.00    0.68    0.00    0.00    0.00   41.46
10:23:44 PM  all   44.33    0.00   11.76    0.04    0.00    0.59    0.00    0.00    0.00   43.29
Average:     all   49.70    0.00   15.85    0.04    0.00    0.54    0.00    0.00    0.00   33.88
