Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:25:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:26:47 AM  all   28.70    0.00   23.25    0.04    0.00    0.28    0.00    0.00    0.00   47.72
09:27:47 AM  all   54.60    0.00   21.70    0.05    0.00    0.42    0.00    0.00    0.00   23.23
09:28:47 AM  all   58.35    0.00   24.53    0.03    0.00    0.42    0.00    0.00    0.00   16.67
09:29:47 AM  all   58.02    0.00   28.15    0.02    0.00    0.46    0.00    0.00    0.00   13.35
09:30:47 AM  all   55.23    0.00   29.48    0.02    0.00    0.44    0.00    0.00    0.00   14.83
09:31:47 AM  all   47.36    0.00   31.05    0.02    0.00    0.47    0.00    0.00    0.00   21.11
09:32:47 AM  all   53.15    0.00   27.13    0.02    0.00    0.49    0.00    0.00    0.00   19.21
09:33:47 AM  all   57.07    0.00   28.48    0.02    0.00    0.38    0.00    0.00    0.00   14.04
09:34:47 AM  all   55.52    0.00   29.79    0.02    0.00    0.42    0.00    0.00    0.00   14.25
09:35:47 AM  all   54.74    0.00   29.83    0.03    0.00    0.39    0.00    0.00    0.00   15.00
09:36:47 AM  all   47.25    0.00   28.36    0.02    0.00    0.46    0.00    0.00    0.00   23.90
09:37:47 AM  all   47.85    0.00   27.95    0.02    0.00    0.48    0.00    0.00    0.00   23.70
Average:     all   51.49    0.00   27.48    0.03    0.00    0.43    0.00    0.00    0.00   20.58
