Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

01:26:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:27:29 AM  all   25.52    0.00   10.91    0.05    0.00    0.68    0.00    0.00    0.00   62.85
01:28:29 AM  all   24.25    0.00   11.51    0.07    0.00    0.68    0.00    0.00    0.00   63.49
01:29:29 AM  all   12.98    0.00   10.77    0.04    0.00    0.72    0.00    0.00    0.00   75.49
01:30:29 AM  all    9.84    0.00    9.80    0.02    0.00    0.84    0.00    0.00    0.00   79.50
01:31:29 AM  all    9.06    0.00    9.50    0.02    0.00    0.83    0.00    0.00    0.00   80.59
01:32:29 AM  all    9.85    0.00    9.75    0.02    0.00    0.80    0.00    0.00    0.00   79.59
01:33:29 AM  all    9.35    0.00    9.59    0.01    0.00    0.83    0.00    0.00    0.00   80.22
01:34:29 AM  all    9.54    0.00    9.80    0.02    0.00    0.80    0.00    0.00    0.00   79.84
01:35:29 AM  all    9.62    0.00    9.73    0.01    0.00    0.77    0.00    0.00    0.00   79.87
01:36:29 AM  all    9.01    0.00    9.47    0.01    0.00    0.78    0.00    0.00    0.00   80.73
01:37:29 AM  all    9.31    0.00    9.64    0.01    0.00    0.82    0.00    0.00    0.00   80.22
01:38:29 AM  all   10.04    0.00    9.75    0.02    0.00    0.83    0.00    0.00    0.00   79.36
Average:     all   12.35    0.00   10.02    0.02    0.00    0.78    0.00    0.00    0.00   76.83
