Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

04:21:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:22:25 AM  all   15.88    0.00   12.06    0.04    0.00    0.43    0.00    0.00    0.00   71.59
04:23:25 AM  all   52.90    0.00   14.63    0.08    0.00    0.59    0.00    0.00    0.00   31.80
04:24:25 AM  all   56.00    0.00   19.45    0.04    0.00    0.49    0.00    0.00    0.00   24.02
04:25:25 AM  all   61.43    0.00   19.38    0.03    0.00    0.52    0.00    0.00    0.00   18.64
04:26:25 AM  all   55.18    0.00   17.17    0.03    0.00    0.55    0.00    0.00    0.00   27.07
04:27:25 AM  all   47.21    0.00   14.79    0.04    0.00    0.75    0.00    0.00    0.00   37.21
04:28:25 AM  all   49.24    0.00   13.09    0.03    0.00    0.66    0.00    0.00    0.00   36.99
04:29:25 AM  all   57.91    0.00   19.47    0.03    0.00    0.52    0.00    0.00    0.00   22.07
04:30:25 AM  all   55.65    0.00   22.52    0.03    0.00    0.47    0.00    0.00    0.00   21.33
04:31:25 AM  all   55.35    0.00   16.93    0.04    0.00    0.59    0.00    0.00    0.00   27.09
04:32:25 AM  all   45.77    0.00   13.55    0.05    0.00    0.67    0.00    0.00    0.00   39.97
04:33:25 AM  all   45.47    0.00   13.18    0.03    0.00    0.69    0.00    0.00    0.00   40.63
Average:     all   49.83    0.00   16.35    0.04    0.00    0.58    0.00    0.00    0.00   33.19
