Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:38:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:39:27 PM  all   11.26    0.00    9.19    0.03    0.00    0.85    0.00    0.00    0.00   78.67
05:40:27 PM  all   10.76    0.00    8.76    0.02    0.00    0.88    0.00    0.00    0.00   79.59
05:41:27 PM  all    9.45    0.00    8.67    0.02    0.00    0.87    0.00    0.00    0.00   80.99
05:42:27 PM  all    9.28    0.00    8.58    0.02    0.00    0.89    0.00    0.00    0.00   81.23
05:43:27 PM  all    9.22    0.00    8.64    0.02    0.00    0.90    0.00    0.00    0.00   81.23
05:44:27 PM  all    9.99    0.00    8.84    0.02    0.00    0.89    0.00    0.00    0.00   80.27
05:45:27 PM  all    9.09    0.00    8.36    0.02    0.00    0.94    0.00    0.00    0.00   81.60
05:46:27 PM  all    9.01    0.00    8.37    0.02    0.00    0.91    0.00    0.00    0.00   81.68
05:47:27 PM  all    9.05    0.00    8.28    0.01    0.00    0.93    0.00    0.00    0.00   81.72
05:48:27 PM  all    8.81    0.00    8.37    0.02    0.00    0.89    0.00    0.00    0.00   81.91
05:49:27 PM  all    8.89    0.00    8.30    0.02    0.00    0.92    0.00    0.00    0.00   81.87
05:50:27 PM  all    9.82    0.00    8.55    0.02    0.00    0.95    0.00    0.00    0.00   80.66
Average:     all    9.55    0.00    8.58    0.02    0.00    0.90    0.00    0.00    0.00   80.95
