Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

04:50:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:51:29 AM  all   11.17    0.00   79.29    0.01    0.00    0.77    0.00    0.00    0.00    8.75
04:51:59 AM  all   14.26    0.00   74.34    0.01    0.00    0.99    0.00    0.00    0.00   10.40
04:52:29 AM  all   11.56    0.00   78.00    0.00    0.00    0.80    0.00    0.00    0.00    9.64
04:52:59 AM  all   13.57    0.00   74.55    0.01    0.00    0.93    0.00    0.00    0.00   10.95
04:53:29 AM  all   12.03    0.00   77.06    0.01    0.00    0.79    0.00    0.00    0.00   10.11
04:53:59 AM  all   13.66    0.00   73.98    0.01    0.00    0.98    0.00    0.00    0.00   11.37
04:54:29 AM  all   12.57    0.00   75.40    0.01    0.00    0.89    0.00    0.00    0.00   11.13
04:54:59 AM  all   14.33    0.00   70.40    0.01    0.00    1.01    0.00    0.00    0.00   14.26
04:55:29 AM  all   12.73    0.00   74.97    0.01    0.00    0.91    0.00    0.00    0.00   11.37
04:55:59 AM  all   14.15    0.00   71.99    0.01    0.00    0.98    0.00    0.00    0.00   12.88
04:56:29 AM  all   12.92    0.00   74.73    0.00    0.00    0.87    0.00    0.00    0.00   11.48
04:56:59 AM  all   15.13    0.00   68.18    0.01    0.00    1.07    0.00    0.00    0.00   15.61
04:57:29 AM  all   13.71    0.00   71.95    0.01    0.00    0.94    0.00    0.00    0.00   13.40
04:57:59 AM  all   13.80    0.00   72.23    0.01    0.00    0.98    0.00    0.00    0.00   12.98
04:58:29 AM  all   14.44    0.00   70.52    0.01    0.00    1.03    0.00    0.00    0.00   14.00
04:58:59 AM  all   12.94    0.00   75.14    0.01    0.00    0.89    0.00    0.00    0.00   11.02
04:59:29 AM  all   15.41    0.00   68.15    0.01    0.00    1.10    0.00    0.00    0.00   15.33
04:59:59 AM  all   11.62    0.00   78.01    0.01    0.00    0.79    0.00    0.00    0.00    9.57
05:00:29 AM  all   21.15    0.00   49.60    0.01    0.00    1.58    0.00    0.00    0.00   27.66
05:00:59 AM  all   10.33    0.00   80.35    0.01    0.00    0.68    0.00    0.00    0.00    8.63
05:01:29 AM  all   29.21    0.00   23.83    0.02    0.00    2.28    0.00    0.00    0.00   44.66
05:01:59 AM  all    8.71    0.00   83.69    0.00    0.00    0.56    0.00    0.00    0.00    7.05
05:02:29 AM  all   18.88    0.00   57.99    0.01    0.00    1.40    0.00    0.00    0.00   21.73
05:02:59 AM  all    7.63    0.00   86.16    0.00    0.00    0.48    0.00    0.00    0.00    5.74
Average:     all   13.97    0.00   71.33    0.01    0.00    0.99    0.00    0.00    0.00   13.70
