Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:36:53 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:37:53 AM  all   23.06    0.00   15.76    0.04    0.00    0.28    0.00    0.00    0.00   60.86
07:38:53 AM  all   51.50    0.00   15.17    0.07    0.00    0.54    0.00    0.00    0.00   32.72
07:39:53 AM  all   58.90    0.00   20.21    0.04    0.00    0.48    0.00    0.00    0.00   20.38
07:40:53 AM  all   59.38    0.00   22.84    0.02    0.00    0.40    0.00    0.00    0.00   17.35
07:41:53 AM  all   56.71    0.00   19.39    0.02    0.00    0.55    0.00    0.00    0.00   23.33
07:42:53 AM  all   46.23    0.00   16.81    0.03    0.00    0.64    0.00    0.00    0.00   36.29
07:43:53 AM  all   53.07    0.00   15.32    0.02    0.00    0.65    0.00    0.00    0.00   30.94
07:44:53 AM  all   59.48    0.00   21.24    0.03    0.00    0.45    0.00    0.00    0.00   18.81
07:45:53 AM  all   58.27    0.00   23.27    0.02    0.00    0.42    0.00    0.00    0.00   18.02
07:46:53 AM  all   56.06    0.00   19.85    0.03    0.00    0.45    0.00    0.00    0.00   23.61
07:47:53 AM  all   48.65    0.00   16.91    0.03    0.00    0.57    0.00    0.00    0.00   33.84
07:48:53 AM  all   48.73    0.00   15.82    0.03    0.00    0.56    0.00    0.00    0.00   34.85
Average:     all   51.68    0.00   18.56    0.03    0.00    0.50    0.00    0.00    0.00   29.23
