Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:47:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:48:13 PM  all   13.31    0.00   10.28    0.04    0.00    0.60    0.00    0.00    0.00   75.77
07:49:13 PM  all   33.03    0.00   11.99    0.06    0.00    0.51    0.00    0.00    0.00   54.41
07:50:13 PM  all   33.70    0.00   11.34    0.04    0.00    0.48    0.00    0.00    0.00   54.44
07:51:13 PM  all   32.51    0.00   11.35    0.04    0.00    0.52    0.00    0.00    0.00   55.59
07:52:13 PM  all   33.82    0.00   12.17    0.03    0.00    0.57    0.00    0.00    0.00   53.41
07:53:13 PM  all   27.52    0.00   11.57    0.03    0.00    0.63    0.00    0.00    0.00   60.25
07:54:13 PM  all   30.68    0.00   10.64    0.03    0.00    0.52    0.00    0.00    0.00   58.14
07:55:13 PM  all   31.64    0.00   10.69    0.03    0.00    0.51    0.00    0.00    0.00   57.13
07:56:13 PM  all   30.88    0.00   11.43    0.03    0.00    0.58    0.00    0.00    0.00   57.08
07:57:13 PM  all   33.46    0.00   10.46    0.04    0.00    0.57    0.00    0.00    0.00   55.47
07:58:13 PM  all   27.60    0.00   10.80    0.03    0.00    0.62    0.00    0.00    0.00   60.95
07:59:13 PM  all   25.80    0.00   10.38    0.02    0.00    0.65    0.00    0.00    0.00   63.15
Average:     all   29.49    0.00   11.09    0.03    0.00    0.56    0.00    0.00    0.00   58.83
