Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:04:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:05:41 PM  all   16.57    0.00   10.59    0.03    0.00    0.52    0.00    0.00    0.00   72.28
09:06:41 PM  all   36.22    0.00   12.64    0.07    0.00    0.48    0.00    0.00    0.00   50.59
09:07:41 PM  all   35.99    0.00   11.75    0.03    0.00    0.49    0.00    0.00    0.00   51.74
09:08:41 PM  all   35.92    0.00   11.85    0.04    0.00    0.48    0.00    0.00    0.00   51.72
09:09:41 PM  all   37.26    0.00   12.59    0.03    0.00    0.53    0.00    0.00    0.00   49.59
09:10:41 PM  all   30.57    0.00   12.12    0.03    0.00    0.55    0.00    0.00    0.00   56.73
09:11:41 PM  all   34.25    0.00   11.21    0.04    0.00    0.48    0.00    0.00    0.00   54.02
09:12:41 PM  all   34.53    0.00   11.40    0.03    0.00    0.48    0.00    0.00    0.00   53.56
09:13:41 PM  all   33.98    0.00   11.80    0.03    0.00    0.58    0.00    0.00    0.00   53.60
09:14:41 PM  all   37.10    0.00   11.31    0.03    0.00    0.49    0.00    0.00    0.00   51.06
09:15:41 PM  all   30.96    0.00   11.28    0.03    0.00    0.57    0.00    0.00    0.00   57.16
09:16:41 PM  all   29.14    0.00   11.08    0.03    0.00    0.59    0.00    0.00    0.00   59.17
Average:     all   32.70    0.00   11.64    0.03    0.00    0.52    0.00    0.00    0.00   55.11
