Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:29:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:30:48 PM  all    9.90    0.00    7.52    0.02    0.00    0.87    0.00    0.00    0.00   81.69
06:31:48 PM  all   10.74    0.00    7.73    0.02    0.00    0.84    0.00    0.00    0.00   80.67
06:32:48 PM  all    9.66    0.00    7.42    0.02    0.00    0.81    0.00    0.00    0.00   82.09
06:33:48 PM  all    9.46    0.00    7.45    0.01    0.00    0.86    0.00    0.00    0.00   82.22
06:34:48 PM  all    9.37    0.00    7.37    0.02    0.00    0.88    0.00    0.00    0.00   82.36
06:35:48 PM  all   10.23    0.00    7.66    0.02    0.00    0.85    0.00    0.00    0.00   81.23
06:36:48 PM  all    9.63    0.00    7.59    0.02    0.00    0.88    0.00    0.00    0.00   81.88
06:37:48 PM  all    9.86    0.00    7.58    0.02    0.00    0.87    0.00    0.00    0.00   81.67
06:38:48 PM  all    9.62    0.00    7.58    0.02    0.00    0.85    0.00    0.00    0.00   81.93
06:39:48 PM  all    9.54    0.00    7.48    0.02    0.00    0.87    0.00    0.00    0.00   82.09
06:40:48 PM  all    9.37    0.00    7.48    0.02    0.00    0.84    0.00    0.00    0.00   82.29
06:41:48 PM  all   10.43    0.00    7.74    0.02    0.00    0.86    0.00    0.00    0.00   80.94
Average:     all    9.82    0.00    7.55    0.02    0.00    0.86    0.00    0.00    0.00   81.76
