Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

03:42:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:43:33 AM  all   15.87    0.00   14.02    0.05    0.00    0.35    0.00    0.00    0.00   69.72
03:44:33 AM  all   34.33    0.00   14.38    0.05    0.00    0.41    0.00    0.00    0.00   50.83
03:45:33 AM  all   36.47    0.00   14.23    0.05    0.00    0.45    0.00    0.00    0.00   48.79
03:46:33 AM  all   33.22    0.00   13.37    0.03    0.00    0.48    0.00    0.00    0.00   52.90
03:47:33 AM  all   34.46    0.00   13.87    0.04    0.00    0.57    0.00    0.00    0.00   51.06
03:48:33 AM  all   26.36    0.00   12.73    0.03    0.00    0.63    0.00    0.00    0.00   60.24
03:49:33 AM  all   30.55    0.00   12.19    0.03    0.00    0.56    0.00    0.00    0.00   56.67
03:50:33 AM  all   31.50    0.00   12.12    0.04    0.00    0.53    0.00    0.00    0.00   55.82
03:51:33 AM  all   30.61    0.00   13.12    0.03    0.00    0.65    0.00    0.00    0.00   55.60
03:52:33 AM  all   33.12    0.00   11.93    0.04    0.00    0.55    0.00    0.00    0.00   54.36
03:53:33 AM  all   27.05    0.00   12.29    0.03    0.00    0.62    0.00    0.00    0.00   60.01
03:54:33 AM  all   25.70    0.00   11.79    0.03    0.00    0.64    0.00    0.00    0.00   61.85
Average:     all   29.93    0.00   13.00    0.04    0.00    0.54    0.00    0.00    0.00   56.50
