Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:11:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:12:27 PM  all   20.73    0.00   11.88    0.02    0.00    0.41    0.00    0.00    0.00   66.96
06:13:27 PM  all   20.95    0.00   11.93    0.02    0.00    0.40    0.00    0.00    0.00   66.70
06:14:27 PM  all   19.81    0.00   11.71    0.01    0.00    0.45    0.00    0.00    0.00   68.02
06:15:27 PM  all   19.68    0.00   13.52    0.02    0.00    0.44    0.00    0.00    0.00   66.34
06:16:27 PM  all   19.53    0.00   13.48    0.01    0.00    0.45    0.00    0.00    0.00   66.53
06:17:27 PM  all   20.29    0.00   13.90    0.02    0.00    0.39    0.00    0.00    0.00   65.40
06:18:27 PM  all   19.94    0.00   13.64    0.02    0.00    0.41    0.00    0.00    0.00   66.00
06:19:27 PM  all   19.85    0.00   13.51    0.01    0.00    0.42    0.00    0.00    0.00   66.20
06:20:27 PM  all   19.85    0.00   13.89    0.02    0.00    0.41    0.00    0.00    0.00   65.84
06:21:27 PM  all   19.51    0.00   13.72    0.01    0.00    0.42    0.00    0.00    0.00   66.34
06:22:27 PM  all   19.40    0.00   13.70    0.01    0.00    0.46    0.00    0.00    0.00   66.43
06:23:27 PM  all   20.21    0.00   13.85    0.02    0.00    0.43    0.00    0.00    0.00   65.50
Average:     all   19.98    0.00   13.23    0.02    0.00    0.42    0.00    0.00    0.00   66.36
