Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:52:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:53:21 AM  all   15.02    0.00   12.36    0.05    0.00    0.48    0.00    0.00    0.00   72.10
07:54:21 AM  all   50.66    0.00   15.00    0.08    0.00    0.54    0.00    0.00    0.00   33.73
07:55:21 AM  all   56.91    0.00   20.50    0.04    0.00    0.39    0.00    0.00    0.00   22.16
07:56:21 AM  all   59.68    0.00   21.34    0.02    0.00    0.45    0.00    0.00    0.00   18.50
07:57:21 AM  all   53.67    0.00   18.61    0.03    0.00    0.53    0.00    0.00    0.00   27.16
07:58:21 AM  all   45.76    0.00   15.05    0.03    0.00    0.73    0.00    0.00    0.00   38.43
07:59:21 AM  all   47.80    0.00   13.23    0.02    0.00    0.63    0.00    0.00    0.00   38.31
08:00:21 AM  all   57.09    0.00   18.25    0.04    0.00    0.54    0.00    0.00    0.00   24.08
08:01:21 AM  all   55.96    0.00   22.42    0.03    0.00    0.46    0.00    0.00    0.00   21.13
08:02:21 AM  all   54.36    0.00   17.90    0.04    0.00    0.61    0.00    0.00    0.00   27.09
08:03:21 AM  all   42.95    0.00   14.00    0.03    0.00    0.69    0.00    0.00    0.00   42.33
08:04:21 AM  all   44.11    0.00   13.54    0.03    0.00    0.64    0.00    0.00    0.00   41.68
Average:     all   48.66    0.00   16.85    0.04    0.00    0.56    0.00    0.00    0.00   33.89
