Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:15:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:16:43 AM  all   14.47    0.00   11.54    0.04    0.00    0.57    0.00    0.00    0.00   73.39
05:17:43 AM  all   34.14    0.00   13.38    0.07    0.00    0.47    0.00    0.00    0.00   51.95
05:18:43 AM  all   34.18    0.00   12.38    0.03    0.00    0.48    0.00    0.00    0.00   52.93
05:19:43 AM  all   33.85    0.00   12.75    0.03    0.00    0.51    0.00    0.00    0.00   52.86
05:20:43 AM  all   35.41    0.00   13.44    0.03    0.00    0.52    0.00    0.00    0.00   50.60
05:21:43 AM  all   28.42    0.00   12.89    0.03    0.00    0.54    0.00    0.00    0.00   58.11
05:22:43 AM  all   31.93    0.00   12.10    0.03    0.00    0.48    0.00    0.00    0.00   55.47
05:23:43 AM  all   32.65    0.00   12.05    0.03    0.00    0.52    0.00    0.00    0.00   54.75
05:24:43 AM  all   31.92    0.00   12.79    0.03    0.00    0.55    0.00    0.00    0.00   54.70
05:25:43 AM  all   34.81    0.00   11.95    0.03    0.00    0.53    0.00    0.00    0.00   52.68
05:26:43 AM  all   28.77    0.00   12.00    0.03    0.00    0.60    0.00    0.00    0.00   58.60
05:27:43 AM  all   27.30    0.00   11.78    0.02    0.00    0.60    0.00    0.00    0.00   60.30
Average:     all   30.64    0.00   12.42    0.03    0.00    0.53    0.00    0.00    0.00   56.37
