Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/11/2023 	_x86_64_	(40 CPU)

08:40:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:40:30 AM  all    5.83    0.00   92.88    0.01    0.00    0.22    0.00    0.00    0.00    1.07
08:41:00 AM  all   10.42    0.00   84.32    0.02    0.00    0.60    0.00    0.00    0.00    4.66
08:41:30 AM  all    8.35    0.00   88.33    0.01    0.00    0.45    0.00    0.00    0.00    2.86
08:42:00 AM  all    9.78    0.00   80.63    0.03    0.00    0.28    0.00    0.00    0.00    9.28
08:42:30 AM  all    5.28    0.00   89.77    0.00    0.00    0.15    0.00    0.00    0.00    4.80
08:43:00 AM  all    4.18    0.00   93.15    0.01    0.00    0.09    0.00    0.00    0.00    2.56
08:43:30 AM  all    9.00    0.00   76.20    0.02    0.00    0.24    0.00    0.00    0.00   14.54
08:44:00 AM  all    6.32    0.00   88.44    0.00    0.00    0.25    0.00    0.00    0.00    4.99
08:44:30 AM  all    6.97    0.00   91.81    0.01    0.00    0.22    0.00    0.00    0.00    0.99
08:45:00 AM  all    7.67    0.00   91.49    0.00    0.00    0.25    0.00    0.00    0.00    0.59
08:45:30 AM  all    8.99    0.00   90.26    0.01    0.00    0.27    0.00    0.00    0.00    0.47
08:46:00 AM  all    5.98    0.00   93.69    0.00    0.00    0.16    0.00    0.00    0.00    0.17
08:46:30 AM  all    6.45    0.00   91.73    0.01    0.00    0.28    0.00    0.00    0.00    1.53
08:47:00 AM  all    8.39    0.00   88.81    0.01    0.00    0.30    0.00    0.00    0.00    2.49
08:47:30 AM  all   11.38    0.00   82.60    0.02    0.00    0.57    0.00    0.00    0.00    5.44
08:48:00 AM  all   12.42    0.00   80.92    0.02    0.00    0.78    0.00    0.00    0.00    5.86
08:48:30 AM  all   12.79    0.00   78.19    0.02    0.00    0.69    0.00    0.00    0.00    8.31
08:49:00 AM  all    8.81    0.00   80.28    0.02    0.00    0.33    0.00    0.00    0.00   10.58
08:49:30 AM  all   16.58    0.00   48.11    0.03    0.00    0.82    0.00    0.00    0.00   34.46
08:50:00 AM  all    9.03    0.00   68.82    0.01    0.00    0.22    0.00    0.00    0.00   21.92
08:50:30 AM  all   12.22    0.00   68.17    0.03    0.00    0.45    0.00    0.00    0.00   19.12
08:51:00 AM  all    5.91    0.00   93.56    0.00    0.00    0.16    0.00    0.00    0.00    0.37
08:51:30 AM  all    6.83    0.00   91.11    0.00    0.00    0.35    0.00    0.00    0.00    1.71
08:52:00 AM  all    6.49    0.00   92.94    0.00    0.00    0.22    0.00    0.00    0.00    0.35
Average:     all    8.57    0.00   84.48    0.01    0.00    0.35    0.00    0.00    0.00    6.59
