Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/13/2023 	_x86_64_	(40 CPU)

03:27:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:27:47 AM  all    6.63    0.00   82.66    0.00    0.00    0.41    0.00    0.00    0.00   10.30
03:28:17 AM  all   11.23    0.00   67.90    0.01    0.00    0.75    0.00    0.00    0.00   20.12
03:28:47 AM  all    6.72    0.00   81.76    0.00    0.00    0.43    0.00    0.00    0.00   11.09
03:29:17 AM  all   11.40    0.00   67.29    0.00    0.00    0.74    0.00    0.00    0.00   20.57
03:29:47 AM  all    7.54    0.00   79.44    0.00    0.00    0.46    0.00    0.00    0.00   12.56
03:30:17 AM  all   10.65    0.00   68.75    0.00    0.00    0.72    0.00    0.00    0.00   19.88
03:30:47 AM  all    8.08    0.00   78.11    0.00    0.00    0.49    0.00    0.00    0.00   13.31
03:31:17 AM  all   10.43    0.00   69.86    0.00    0.00    0.71    0.00    0.00    0.00   18.99
03:31:47 AM  all    8.17    0.00   77.34    0.00    0.00    0.53    0.00    0.00    0.00   13.95
03:32:17 AM  all   10.69    0.00   68.56    0.00    0.00    0.75    0.00    0.00    0.00   20.00
03:32:47 AM  all    8.52    0.00   75.65    0.00    0.00    0.56    0.00    0.00    0.00   15.27
03:33:17 AM  all   10.20    0.00   69.22    0.01    0.00    0.68    0.00    0.00    0.00   19.89
03:33:47 AM  all    9.06    0.00   73.71    0.00    0.00    0.62    0.00    0.00    0.00   16.61
03:34:17 AM  all    9.22    0.00   71.17    0.00    0.00    0.68    0.00    0.00    0.00   18.92
03:34:47 AM  all    9.93    0.00   69.14    0.00    0.00    0.68    0.00    0.00    0.00   20.25
03:35:17 AM  all    8.95    0.00   74.70    0.00    0.00    0.60    0.00    0.00    0.00   15.75
03:35:47 AM  all   11.00    0.00   64.42    0.00    0.00    0.80    0.00    0.00    0.00   23.78
03:36:17 AM  all    7.75    0.00   78.67    0.00    0.00    0.50    0.00    0.00    0.00   13.07
03:36:47 AM  all   12.02    0.00   59.94    0.00    0.00    0.88    0.00    0.00    0.00   27.16
03:37:17 AM  all    6.74    0.00   83.23    0.00    0.00    0.41    0.00    0.00    0.00    9.62
03:37:47 AM  all   13.26    0.00   52.92    0.00    0.00    0.98    0.00    0.00    0.00   32.83
03:38:17 AM  all    5.51    0.00   87.83    0.00    0.00    0.34    0.00    0.00    0.00    6.32
03:38:47 AM  all   15.02    0.00   45.43    0.00    0.00    1.15    0.00    0.00    0.00   38.40
03:39:17 AM  all    4.70    0.00   89.51    0.00    0.00    0.27    0.00    0.00    0.00    5.51
Average:     all    9.30    0.00   72.43    0.00    0.00    0.63    0.00    0.00    0.00   17.64
