Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

01:15:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:15:55 AM  all    3.34    0.00    1.29    0.00    0.00    0.27    0.00    0.00    0.00   95.09
01:16:25 AM  all    3.31    0.00    1.37    0.01    0.00    0.25    0.00    0.00    0.00   95.07
01:16:55 AM  all    3.29    0.00    1.33    0.00    0.00    0.27    0.00    0.00    0.00   95.10
01:17:25 AM  all    3.23    0.00    1.40    0.00    0.00    0.27    0.00    0.00    0.00   95.09
01:17:55 AM  all    3.36    0.00    1.37    0.01    0.00    0.27    0.00    0.00    0.00   94.99
01:18:25 AM  all    3.23    0.00    1.32    0.00    0.00    0.27    0.00    0.00    0.00   95.18
01:18:55 AM  all    3.25    0.00    1.34    0.01    0.00    0.29    0.00    0.00    0.00   95.12
01:19:25 AM  all    3.14    0.00    1.34    0.01    0.00    0.27    0.00    0.00    0.00   95.25
01:19:55 AM  all    3.31    0.00    1.36    0.00    0.00    0.29    0.00    0.00    0.00   95.05
01:20:25 AM  all    3.27    0.00    1.36    0.01    0.00    0.27    0.00    0.00    0.00   95.10
01:20:55 AM  all    3.40    0.00    1.31    0.01    0.00    0.29    0.00    0.00    0.00   94.99
01:21:25 AM  all    3.29    0.00    1.39    0.00    0.00    0.29    0.00    0.00    0.00   95.03
01:21:55 AM  all    3.38    0.00    1.34    0.01    0.00    0.27    0.00    0.00    0.00   95.00
01:22:25 AM  all    3.30    0.00    1.34    0.00    0.00    0.29    0.00    0.00    0.00   95.05
01:22:55 AM  all    3.29    0.00    1.38    0.01    0.00    0.30    0.00    0.00    0.00   95.03
01:23:25 AM  all    3.42    0.00    1.43    0.01    0.00    0.27    0.00    0.00    0.00   94.87
01:23:55 AM  all    3.25    0.00    1.32    0.01    0.00    0.30    0.00    0.00    0.00   95.12
01:24:25 AM  all    3.18    0.00    1.33    0.00    0.00    0.27    0.00    0.00    0.00   95.22
01:24:55 AM  all    3.17    0.00    1.35    0.01    0.00    0.29    0.00    0.00    0.00   95.19
01:25:25 AM  all    3.41    0.00    1.35    0.01    0.00    0.27    0.00    0.00    0.00   94.95
01:25:55 AM  all    3.42    0.00    1.35    0.01    0.00    0.27    0.00    0.00    0.00   94.94
01:26:25 AM  all    3.21    0.00    1.34    0.01    0.00    0.30    0.00    0.00    0.00   95.14
01:26:55 AM  all    3.25    0.00    1.39    0.01    0.00    0.27    0.00    0.00    0.00   95.09
01:27:25 AM  all    3.26    0.00    1.42    0.01    0.00    0.27    0.00    0.00    0.00   95.05
Average:     all    3.29    0.00    1.35    0.01    0.00    0.28    0.00    0.00    0.00   95.07
