Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/13/2023 	_x86_64_	(40 CPU)

11:58:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:58:46 PM  all    5.19    0.00   87.20    0.01    0.00    0.12    0.00    0.00    0.00    7.48
11:59:16 PM  all    2.60    0.00   95.10    0.00    0.00    0.06    0.00    0.00    0.00    2.23
11:59:46 PM  all    3.92    0.00   94.46    0.01    0.00    0.08    0.00    0.00    0.00    1.53
12:00:16 AM  all    5.01    0.03   94.56    0.00    0.00    0.08    0.00    0.00    0.00    0.33
12:00:46 AM  all    6.15    0.00   93.30    0.00    0.00    0.09    0.00    0.00    0.00    0.47
12:01:16 AM  all    4.78    0.00   94.96    0.00    0.00    0.12    0.00    0.00    0.00    0.13
12:01:46 AM  all    4.48    0.00   95.23    0.00    0.00    0.10    0.00    0.00    0.00    0.19
12:02:16 AM  all    3.40    0.00   96.42    0.00    0.00    0.06    0.00    0.00    0.00    0.11
12:02:46 AM  all    7.13    0.00   86.21    0.01    0.00    0.14    0.00    0.00    0.00    6.51
12:03:16 AM  all    5.92    0.00   88.60    0.01    0.00    0.17    0.00    0.00    0.00    5.30
12:03:46 AM  all    6.46    0.00   92.15    0.01    0.00    0.17    0.00    0.00    0.00    1.21
12:04:16 AM  all    4.52    0.00   95.18    0.00    0.00    0.13    0.00    0.00    0.00    0.16
12:04:46 AM  all    6.32    0.00   93.30    0.00    0.00    0.18    0.00    0.00    0.00    0.20
12:05:16 AM  all    4.93    0.00   94.67    0.00    0.00    0.15    0.00    0.00    0.00    0.26
12:05:46 AM  all    8.69    0.00   89.79    0.01    0.00    0.25    0.00    0.00    0.00    1.26
12:06:16 AM  all    6.28    0.00   90.20    0.01    0.00    0.27    0.00    0.00    0.00    3.24
12:06:46 AM  all    6.82    0.00   91.15    0.01    0.00    0.37    0.00    0.00    0.00    1.65
12:07:16 AM  all   12.06    0.00   80.82    0.02    0.00    0.75    0.00    0.00    0.00    6.35
12:07:46 AM  all    6.86    0.00   87.76    0.01    0.00    0.35    0.00    0.00    0.00    5.02
12:08:16 AM  all   15.95    0.00   57.87    0.03    0.00    0.66    0.00    0.00    0.00   25.49
12:08:46 AM  all   13.99    0.00   26.27    0.03    0.00    0.48    0.00    0.00    0.00   59.22
12:09:16 AM  all    3.88    0.00   95.82    0.00    0.00    0.10    0.00    0.00    0.00    0.20
12:09:46 AM  all    3.42    0.00   96.33    0.00    0.00    0.05    0.00    0.00    0.00    0.20
12:10:16 AM  all    3.68    0.00   92.79    0.00    0.00    0.10    0.00    0.00    0.00    3.42
Average:     all    6.33    0.00   88.04    0.01    0.00    0.21    0.00    0.00    0.00    5.41
