Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

02:32:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:33:42 AM  all   23.46    0.00   15.87    0.04    0.00    0.29    0.00    0.00    0.00   60.33
02:34:42 AM  all   54.56    0.00   15.70    0.07    0.00    0.55    0.00    0.00    0.00   29.13
02:35:42 AM  all   59.02    0.00   20.23    0.04    0.00    0.51    0.00    0.00    0.00   20.21
02:36:42 AM  all   61.33    0.00   20.78    0.03    0.00    0.47    0.00    0.00    0.00   17.39
02:37:42 AM  all   55.84    0.00   19.04    0.02    0.00    0.50    0.00    0.00    0.00   24.60
02:38:42 AM  all   51.39    0.00   17.45    0.05    0.00    0.65    0.00    0.00    0.00   30.47
02:39:42 AM  all   52.47    0.00   15.53    0.02    0.00    0.56    0.00    0.00    0.00   31.41
02:40:42 AM  all   58.38    0.00   20.88    0.03    0.00    0.45    0.00    0.00    0.00   20.26
02:41:42 AM  all   57.48    0.00   22.61    0.03    0.00    0.47    0.00    0.00    0.00   19.41
02:42:42 AM  all   55.46    0.00   19.46    0.04    0.00    0.48    0.00    0.00    0.00   24.56
02:43:42 AM  all   51.75    0.00   16.59    0.03    0.00    0.63    0.00    0.00    0.00   30.99
02:44:42 AM  all   49.61    0.00   16.24    0.03    0.00    0.61    0.00    0.00    0.00   33.50
Average:     all   52.57    0.00   18.37    0.04    0.00    0.51    0.00    0.00    0.00   28.51
