Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

04:30:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:30:51 PM  all    8.88    0.00   74.67    0.00    0.00    0.52    0.00    0.00    0.00   15.93
04:31:21 PM  all    9.35    0.00   73.08    0.00    0.00    0.55    0.00    0.00    0.00   17.02
04:31:51 PM  all    8.88    0.00   74.11    0.00    0.00    0.53    0.00    0.00    0.00   16.48
04:32:21 PM  all    9.30    0.00   72.88    0.00    0.00    0.56    0.00    0.00    0.00   17.26
04:32:51 PM  all    8.96    0.00   73.80    0.00    0.00    0.55    0.00    0.00    0.00   16.70
04:33:21 PM  all    9.51    0.00   72.31    0.00    0.00    0.56    0.00    0.00    0.00   17.62
04:33:51 PM  all    9.31    0.00   72.44    0.01    0.00    0.55    0.00    0.00    0.00   17.69
04:34:21 PM  all    8.63    0.00   75.68    0.00    0.00    0.53    0.00    0.00    0.00   15.16
04:34:51 PM  all    9.41    0.00   71.94    0.01    0.00    0.57    0.00    0.00    0.00   18.08
04:35:21 PM  all    8.60    0.00   76.10    0.00    0.00    0.51    0.00    0.00    0.00   14.80
04:35:51 PM  all    9.85    0.00   70.44    0.00    0.00    0.61    0.00    0.00    0.00   19.10
04:36:21 PM  all    8.74    0.00   74.12    0.00    0.00    0.54    0.00    0.00    0.00   16.60
04:36:51 PM  all    9.83    0.00   70.57    0.00    0.00    0.60    0.00    0.00    0.00   18.99
04:37:21 PM  all    8.56    0.00   75.04    0.00    0.00    0.53    0.00    0.00    0.00   15.87
04:37:51 PM  all   10.08    0.00   69.33    0.00    0.00    0.65    0.00    0.00    0.00   19.94
04:38:21 PM  all    8.04    0.00   78.67    0.00    0.00    0.51    0.00    0.00    0.00   12.78
04:38:51 PM  all   10.30    0.00   68.81    0.01    0.00    0.66    0.00    0.00    0.00   20.22
04:39:21 PM  all    8.23    0.00   76.24    0.00    0.00    0.48    0.00    0.00    0.00   15.05
04:39:51 PM  all    9.94    0.00   68.58    0.01    0.00    0.64    0.00    0.00    0.00   20.83
04:40:21 PM  all    7.68    0.00   79.00    0.00    0.00    0.45    0.00    0.00    0.00   12.86
04:40:51 PM  all   10.56    0.00   65.84    0.00    0.00    0.69    0.00    0.00    0.00   22.91
04:41:21 PM  all    7.25    0.00   80.99    0.00    0.00    0.45    0.00    0.00    0.00   11.31
04:41:51 PM  all   10.85    0.00   63.49    0.00    0.00    0.72    0.00    0.00    0.00   24.93
04:42:21 PM  all    6.92    0.00   82.53    0.00    0.00    0.37    0.00    0.00    0.00   10.18
Average:     all    9.07    0.00   73.37    0.00    0.00    0.56    0.00    0.00    0.00   17.01
