Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

06:13:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:13:30 AM  all    2.58    0.00    1.19    0.00    0.00    0.30    0.00    0.00    0.00   95.93
06:14:00 AM  all    2.69    0.00    1.18    0.00    0.00    0.28    0.00    0.00    0.00   95.86
06:14:30 AM  all    2.65    0.00    1.24    0.00    0.00    0.29    0.00    0.00    0.00   95.82
06:15:00 AM  all    2.65    0.00    1.19    0.01    0.00    0.28    0.00    0.00    0.00   95.87
06:15:30 AM  all    2.62    0.00    1.17    0.01    0.00    0.28    0.00    0.00    0.00   95.93
06:16:00 AM  all    2.82    0.00    1.18    0.00    0.00    0.27    0.00    0.00    0.00   95.72
06:16:30 AM  all    2.73    0.00    1.19    0.00    0.00    0.28    0.00    0.00    0.00   95.79
06:17:00 AM  all    2.63    0.00    1.22    0.01    0.00    0.29    0.00    0.00    0.00   95.86
06:17:30 AM  all    2.70    0.00    1.21    0.00    0.00    0.28    0.00    0.00    0.00   95.81
06:18:00 AM  all    2.65    0.00    1.19    0.00    0.00    0.30    0.00    0.00    0.00   95.87
06:18:30 AM  all    2.75    0.00    1.24    0.00    0.00    0.29    0.00    0.00    0.00   95.72
06:19:00 AM  all    2.67    0.00    1.21    0.00    0.00    0.27    0.00    0.00    0.00   95.85
06:19:30 AM  all    2.61    0.00    1.22    0.01    0.00    0.26    0.00    0.00    0.00   95.90
06:20:00 AM  all    2.65    0.00    1.19    0.00    0.00    0.28    0.00    0.00    0.00   95.87
06:20:30 AM  all    2.76    0.00    1.25    0.01    0.00    0.27    0.00    0.00    0.00   95.72
06:21:00 AM  all    2.83    0.00    1.26    0.00    0.00    0.28    0.00    0.00    0.00   95.62
06:21:30 AM  all    2.71    0.00    1.23    0.01    0.00    0.27    0.00    0.00    0.00   95.79
06:22:00 AM  all    2.77    0.00    1.19    0.00    0.00    0.28    0.00    0.00    0.00   95.76
06:22:30 AM  all    2.73    0.00    1.20    0.01    0.00    0.27    0.00    0.00    0.00   95.79
06:23:00 AM  all    2.70    0.00    1.22    0.00    0.00    0.28    0.00    0.00    0.00   95.81
06:23:30 AM  all    2.70    0.00    1.23    0.01    0.00    0.30    0.00    0.00    0.00   95.77
06:24:00 AM  all    2.71    0.00    1.21    0.00    0.00    0.28    0.00    0.00    0.00   95.80
06:24:30 AM  all    2.69    0.00    1.22    0.01    0.00    0.29    0.00    0.00    0.00   95.79
06:25:00 AM  all    2.75    0.00    1.19    0.00    0.00    0.29    0.00    0.00    0.00   95.77
Average:     all    2.70    0.00    1.21    0.00    0.00    0.28    0.00    0.00    0.00   95.81
