Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

01:49:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:49:57 PM  all   12.37    0.00   77.66    0.00    0.00    1.05    0.00    0.00    0.00    8.92
01:50:27 PM  all   12.28    0.00   76.58    0.00    0.00    1.02    0.00    0.00    0.00   10.13
01:50:57 PM  all   12.27    0.00   77.49    0.00    0.00    1.04    0.00    0.00    0.00    9.20
01:51:27 PM  all   12.71    0.00   75.26    0.00    0.00    1.05    0.00    0.00    0.00   10.98
01:51:57 PM  all   11.53    0.00   78.53    0.00    0.00    0.97    0.00    0.00    0.00    8.96
01:52:27 PM  all   13.45    0.00   73.45    0.00    0.00    1.15    0.00    0.00    0.00   11.94
01:52:57 PM  all   11.40    0.00   79.27    0.01    0.00    0.98    0.00    0.00    0.00    8.34
01:53:27 PM  all   13.43    0.00   73.64    0.01    0.00    1.16    0.00    0.00    0.00   11.76
01:53:57 PM  all   11.56    0.00   77.84    0.00    0.00    0.99    0.00    0.00    0.00    9.60
01:54:27 PM  all   12.98    0.00   73.80    0.01    0.00    1.11    0.00    0.00    0.00   12.11
01:54:57 PM  all   11.83    0.00   77.39    0.00    0.00    0.97    0.00    0.00    0.00    9.81
01:55:27 PM  all   14.74    0.00   68.91    0.01    0.00    1.29    0.00    0.00    0.00   15.06
01:55:57 PM  all   11.37    0.00   78.43    0.00    0.00    0.90    0.00    0.00    0.00    9.29
01:56:27 PM  all   15.58    0.00   66.68    0.01    0.00    1.35    0.00    0.00    0.00   16.38
01:56:57 PM  all   10.06    0.00   80.51    0.00    0.00    0.85    0.00    0.00    0.00    8.58
01:57:27 PM  all   17.06    0.00   62.35    0.01    0.00    1.50    0.00    0.00    0.00   19.08
01:57:57 PM  all    8.69    0.00   83.31    0.00    0.00    0.70    0.00    0.00    0.00    7.30
01:58:27 PM  all   18.74    0.00   57.84    0.01    0.00    1.61    0.00    0.00    0.00   21.80
01:58:57 PM  all    7.55    0.00   86.73    0.00    0.00    0.59    0.00    0.00    0.00    5.12
01:59:27 PM  all   19.72    0.00   54.35    0.01    0.00    1.76    0.00    0.00    0.00   24.15
01:59:57 PM  all    8.21    0.00   84.64    0.00    0.00    0.63    0.00    0.00    0.00    6.51
02:00:27 PM  all   18.01    0.00   60.29    0.01    0.00    1.60    0.00    0.00    0.00   20.09
02:00:57 PM  all    9.12    0.00   82.11    0.00    0.00    0.70    0.00    0.00    0.00    8.06
02:01:27 PM  all   17.23    0.00   62.23    0.01    0.00    1.50    0.00    0.00    0.00   19.02
Average:     all   12.98    0.00   73.77    0.01    0.00    1.10    0.00    0.00    0.00   12.14
