Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

07:39:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:39:43 AM  all    9.17    0.00    3.26    0.01    0.00    1.16    0.00    0.00    0.00   86.40
07:40:13 AM  all    9.08    0.00    3.21    0.00    0.00    1.16    0.00    0.00    0.00   86.55
07:40:43 AM  all    9.14    0.00    3.24    0.00    0.00    1.20    0.00    0.00    0.00   86.42
07:41:13 AM  all    8.97    0.00    3.25    0.01    0.00    1.18    0.00    0.00    0.00   86.59
07:41:43 AM  all    8.92    0.00    3.20    0.00    0.00    1.17    0.00    0.00    0.00   86.71
07:42:13 AM  all    8.70    0.00    3.15    0.00    0.00    1.22    0.00    0.00    0.00   86.92
07:42:43 AM  all    8.88    0.00    3.18    0.01    0.00    1.22    0.00    0.00    0.00   86.72
07:43:13 AM  all    8.62    0.00    3.13    0.01    0.00    1.23    0.00    0.00    0.00   87.02
07:43:43 AM  all    8.66    0.00    3.21    0.00    0.00    1.20    0.00    0.00    0.00   86.92
07:44:13 AM  all    8.62    0.00    3.19    0.00    0.00    1.21    0.00    0.00    0.00   86.98
07:44:43 AM  all    8.65    0.00    3.11    0.00    0.00    1.20    0.00    0.00    0.00   87.04
07:45:13 AM  all    8.62    0.00    3.15    0.01    0.00    1.25    0.00    0.00    0.00   86.98
07:45:43 AM  all    8.82    0.00    3.11    0.00    0.00    1.24    0.00    0.00    0.00   86.83
07:46:13 AM  all    8.52    0.00    3.09    0.00    0.00    1.24    0.00    0.00    0.00   87.15
07:46:43 AM  all    8.45    0.00    3.13    0.00    0.00    1.22    0.00    0.00    0.00   87.20
07:47:13 AM  all    8.64    0.00    3.13    0.00    0.00    1.23    0.00    0.00    0.00   87.01
07:47:43 AM  all    8.49    0.00    3.05    0.00    0.00    1.26    0.00    0.00    0.00   87.19
07:48:13 AM  all    8.41    0.00    3.14    0.01    0.00    1.22    0.00    0.00    0.00   87.23
07:48:43 AM  all    8.49    0.00    3.03    0.00    0.00    1.23    0.00    0.00    0.00   87.23
07:49:13 AM  all    8.46    0.00    3.21    0.00    0.00    1.23    0.00    0.00    0.00   87.11
07:49:43 AM  all    8.33    0.00    3.12    0.00    0.00    1.24    0.00    0.00    0.00   87.30
07:50:13 AM  all    8.52    0.00    3.14    0.01    0.00    1.26    0.00    0.00    0.00   87.07
07:50:43 AM  all    8.39    0.00    3.10    0.00    0.00    1.25    0.00    0.00    0.00   87.26
07:51:13 AM  all    8.42    0.00    3.12    0.00    0.00    1.22    0.00    0.00    0.00   87.24
Average:     all    8.67    0.00    3.15    0.00    0.00    1.22    0.00    0.00    0.00   86.96
