Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:38:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:39:04 AM  all   14.96    0.00   12.59    0.05    0.00    0.53    0.00    0.00    0.00   71.86
07:40:04 AM  all   50.29    0.00   14.58    0.07    0.00    0.56    0.00    0.00    0.00   34.50
07:41:04 AM  all   56.55    0.00   20.64    0.03    0.00    0.43    0.00    0.00    0.00   22.35
07:42:04 AM  all   60.06    0.00   20.90    0.03    0.00    0.45    0.00    0.00    0.00   18.56
07:43:04 AM  all   53.54    0.00   18.33    0.03    0.00    0.50    0.00    0.00    0.00   27.60
07:44:04 AM  all   44.63    0.00   15.13    0.03    0.00    0.69    0.00    0.00    0.00   39.52
07:45:04 AM  all   47.99    0.00   13.28    0.02    0.00    0.62    0.00    0.00    0.00   38.09
07:46:04 AM  all   59.09    0.00   19.96    0.03    0.00    0.48    0.00    0.00    0.00   20.44
07:47:04 AM  all   56.43    0.00   23.07    0.03    0.00    0.45    0.00    0.00    0.00   20.02
07:48:04 AM  all   53.44    0.00   17.74    0.03    0.00    0.53    0.00    0.00    0.00   28.26
07:49:04 AM  all   42.62    0.00   13.97    0.03    0.00    0.67    0.00    0.00    0.00   42.70
07:50:04 AM  all   44.59    0.00   13.63    0.03    0.00    0.68    0.00    0.00    0.00   41.07
Average:     all   48.68    0.00   16.99    0.03    0.00    0.55    0.00    0.00    0.00   33.75
