# started on Thu Dec 14 00:40:00 2023

#           time             counts unit events
   120.035687080  1,017,969,789,798      instructions                                                  (59.99%)
   120.035687080     15,021,693,662      LLC-loads                                                     (59.99%)
   120.035687080      2,219,087,845      LLC-load-misses           #   14.77% of all LL-cache hits     (60.00%)
   120.035687080      5,244,337,877      LLC-stores                                                    (40.01%)
   120.035687080      2,058,788,041      LLC-store-misses                                              (40.00%)
   120.035687080    <not supported>      LLC-prefetch-misses                                         
   150.043421597  1,006,093,693,044      instructions                                                  (60.01%)
   150.043421597     15,346,586,555      LLC-loads                                                     (60.01%)
   150.043421597      2,148,963,970      LLC-load-misses           #   14.15% of all LL-cache hits     (60.00%)
   150.043421597      5,480,982,234      LLC-stores                                                    (39.99%)
   150.043421597      2,163,163,576      LLC-store-misses                                              (40.00%)
   150.043421597    <not supported>      LLC-prefetch-misses                                         
   180.044456371  1,032,615,721,853      instructions                                                  (60.00%)
   180.044456371     15,031,379,959      LLC-loads                                                     (60.00%)
   180.044456371      2,243,838,926      LLC-load-misses           #   14.83% of all LL-cache hits     (60.00%)
   180.044456371      5,518,341,070      LLC-stores                                                    (40.00%)
   180.044456371      2,179,140,562      LLC-store-misses                                              (40.00%)
   180.044456371    <not supported>      LLC-prefetch-misses                                         
   210.051425475  1,050,856,796,023      instructions                                                  (59.99%)
   210.051425475     16,104,972,029      LLC-loads                                                     (59.99%)
   210.051425475      2,226,004,506      LLC-load-misses           #   14.48% of all LL-cache hits     (60.01%)
   210.051425475      5,531,145,698      LLC-stores                                                    (40.01%)
   210.051425475      2,193,507,659      LLC-store-misses                                              (39.99%)
   210.051425475    <not supported>      LLC-prefetch-misses                                         
   240.052362556  1,044,337,364,739      instructions                                                  (60.00%)
   240.052362556     17,272,667,705      LLC-loads                                                     (60.00%)
   240.052362556      2,207,128,890      LLC-load-misses           #   14.01% of all LL-cache hits     (60.00%)
   240.052362556      5,630,951,853      LLC-stores                                                    (40.00%)
   240.052362556      2,214,972,217      LLC-store-misses                                              (40.00%)
   240.052362556    <not supported>      LLC-prefetch-misses                                         
   270.053305433  1,060,414,370,988      instructions                                                  (60.00%)
   270.053305433     17,832,991,091      LLC-loads                                                     (60.00%)
   270.053305433      2,256,175,415      LLC-load-misses           #   14.01% of all LL-cache hits     (60.00%)
   270.053305433      5,498,624,626      LLC-stores                                                    (40.00%)
   270.053305433      2,194,934,808      LLC-store-misses                                              (40.00%)
   270.053305433    <not supported>      LLC-prefetch-misses                                         
   300.054118896  1,013,457,690,147      instructions                                                  (60.00%)
   300.054118896     15,605,297,543      LLC-loads                                                     (60.00%)
   300.054118896      2,125,100,036      LLC-load-misses           #   13.26% of all LL-cache hits     (60.00%)
   300.054118896      5,263,755,170      LLC-stores                                                    (40.00%)
   300.054118896      2,063,162,994      LLC-store-misses                                              (40.00%)
   300.054118896    <not supported>      LLC-prefetch-misses                                         
   330.055107907  1,030,605,906,415      instructions                                                  (60.00%)
   330.055107907     15,724,589,304      LLC-loads                                                     (60.00%)
   330.055107907      2,097,663,797      LLC-load-misses           #   13.12% of all LL-cache hits     (60.00%)
   330.055107907      5,707,560,768      LLC-stores                                                    (40.00%)
   330.055107907      2,235,608,668      LLC-store-misses                                              (40.00%)
   330.055107907    <not supported>      LLC-prefetch-misses                                         
   360.056082138  1,019,573,373,362      instructions                                                  (60.00%)
   360.056082138     15,918,591,522      LLC-loads                                                     (60.00%)
   360.056082138      2,089,905,861      LLC-load-misses           #   13.07% of all LL-cache hits     (60.00%)
   360.056082138      5,839,467,454      LLC-stores                                                    (40.00%)
   360.056082138      2,296,671,027      LLC-store-misses                                              (40.00%)
   360.056082138    <not supported>      LLC-prefetch-misses                                         
   390.057018010  1,022,841,433,526      instructions                                                  (60.00%)
   390.057018010     16,572,323,594      LLC-loads                                                     (60.00%)
   390.057018010      2,059,195,801      LLC-load-misses           #   12.84% of all LL-cache hits     (60.00%)
   390.057018010      5,858,768,073      LLC-stores                                                    (40.00%)
   390.057018010      2,296,134,967      LLC-store-misses                                              (40.00%)
   390.057018010    <not supported>      LLC-prefetch-misses                                         
   420.057946080  1,025,584,333,476      instructions                                                  (60.00%)
   420.057946080     15,954,568,482      LLC-loads                                                     (60.00%)
   420.057946080      2,088,161,128      LLC-load-misses           #   13.02% of all LL-cache hits     (60.00%)
   420.057946080      5,601,832,224      LLC-stores                                                    (40.00%)
   420.057946080      2,195,551,648      LLC-store-misses                                              (40.00%)
   420.057946080    <not supported>      LLC-prefetch-misses                                         
   450.058903547  1,004,770,879,268      instructions                                                  (60.00%)
   450.058903547     15,013,914,603      LLC-loads                                                     (60.00%)
   450.058903547      2,138,467,409      LLC-load-misses           #   13.41% of all LL-cache hits     (60.00%)
   450.058903547      5,714,107,898      LLC-stores                                                    (40.00%)
   450.058903547      2,228,161,951      LLC-store-misses                                              (40.00%)
   450.058903547    <not supported>      LLC-prefetch-misses                                         
   480.059853461  1,014,492,185,628      instructions                                                  (60.00%)
   480.059853461     15,103,818,225      LLC-loads                                                     (60.00%)
   480.059853461      2,211,935,505      LLC-load-misses           #   13.92% of all LL-cache hits     (60.00%)
   480.059853461      5,803,701,832      LLC-stores                                                    (40.00%)
   480.059853461      2,289,441,935      LLC-store-misses                                              (40.00%)
   480.059853461    <not supported>      LLC-prefetch-misses                                         
   510.060804495  1,019,837,702,992      instructions                                                  (60.00%)
   510.060804495     15,131,704,729      LLC-loads                                                     (60.00%)
   510.060804495      2,251,989,789      LLC-load-misses           #   14.23% of all LL-cache hits     (60.00%)
   510.060804495      5,768,705,851      LLC-stores                                                    (40.00%)
   510.060804495      2,259,762,172      LLC-store-misses                                              (40.00%)
   510.060804495    <not supported>      LLC-prefetch-misses                                         
   540.061737335  1,013,523,885,330      instructions                                                  (60.00%)
