Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

01:59:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:59:58 PM  all    5.28    0.00    2.25    0.01    0.00    0.57    0.00    0.00    0.00   91.89
02:00:28 PM  all    5.15    0.00    2.27    0.01    0.00    0.55    0.00    0.00    0.00   92.02
02:00:58 PM  all    5.15    0.00    2.23    0.00    0.00    0.55    0.00    0.00    0.00   92.06
02:01:28 PM  all    5.01    0.00    2.26    0.01    0.00    0.55    0.00    0.00    0.00   92.17
02:01:58 PM  all    5.21    0.00    2.23    0.00    0.00    0.56    0.00    0.00    0.00   92.00
02:02:28 PM  all    5.01    0.00    2.21    0.01    0.00    0.55    0.00    0.00    0.00   92.23
02:02:58 PM  all    5.01    0.00    2.19    0.00    0.00    0.55    0.00    0.00    0.00   92.25
02:03:28 PM  all    5.06    0.00    2.26    0.00    0.00    0.55    0.00    0.00    0.00   92.13
02:03:58 PM  all    5.10    0.00    2.19    0.01    0.00    0.57    0.00    0.00    0.00   92.12
02:04:28 PM  all    4.89    0.00    2.23    0.00    0.00    0.56    0.00    0.00    0.00   92.31
02:04:58 PM  all    4.89    0.00    2.24    0.01    0.00    0.57    0.00    0.00    0.00   92.30
02:05:28 PM  all    4.90    0.00    2.22    0.00    0.00    0.56    0.00    0.00    0.00   92.31
02:05:58 PM  all    5.03    0.00    2.26    0.00    0.00    0.57    0.00    0.00    0.00   92.14
02:06:28 PM  all    4.88    0.00    2.23    0.00    0.00    0.57    0.00    0.00    0.00   92.31
02:06:58 PM  all    4.77    0.00    2.20    0.00    0.00    0.56    0.00    0.00    0.00   92.46
02:07:28 PM  all    4.75    0.00    2.24    0.01    0.00    0.56    0.00    0.00    0.00   92.44
02:07:58 PM  all    4.78    0.00    2.23    0.01    0.00    0.55    0.00    0.00    0.00   92.44
02:08:28 PM  all    4.84    0.00    2.26    0.00    0.00    0.54    0.00    0.00    0.00   92.35
02:08:58 PM  all    4.78    0.00    2.20    0.01    0.00    0.57    0.00    0.00    0.00   92.45
02:09:28 PM  all    4.74    0.00    2.21    0.01    0.00    0.56    0.00    0.00    0.00   92.48
02:09:58 PM  all    4.81    0.00    2.22    0.01    0.00    0.56    0.00    0.00    0.00   92.41
02:10:28 PM  all    4.79    0.00    2.27    0.00    0.00    0.54    0.00    0.00    0.00   92.40
02:10:58 PM  all    4.95    0.00    2.28    0.00    0.00    0.57    0.00    0.00    0.00   92.20
02:11:28 PM  all    4.81    0.00    2.19    0.01    0.00    0.56    0.00    0.00    0.00   92.43
Average:     all    4.94    0.00    2.23    0.00    0.00    0.56    0.00    0.00    0.00   92.26
