Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/13/2023 	_x86_64_	(40 CPU)

11:15:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:15:38 PM  all   20.41    0.00    9.13    0.01    0.00    2.48    0.00    0.00    0.00   67.97
11:16:08 PM  all   20.28    0.00    9.24    0.01    0.00    2.43    0.00    0.00    0.00   68.04
11:16:38 PM  all   20.09    0.00    9.28    0.00    0.00    2.51    0.00    0.00    0.00   68.12
11:17:08 PM  all   20.29    0.00    9.17    0.00    0.00    2.46    0.00    0.00    0.00   68.07
11:17:38 PM  all   20.22    0.00    9.14    0.01    0.00    2.45    0.00    0.00    0.00   68.18
11:18:08 PM  all   20.15    0.00    9.14    0.01    0.00    2.43    0.00    0.00    0.00   68.27
11:18:38 PM  all   20.12    0.00    8.95    0.00    0.00    2.52    0.00    0.00    0.00   68.40
11:19:08 PM  all   20.14    0.00    9.10    0.00    0.00    2.47    0.00    0.00    0.00   68.29
11:19:38 PM  all   20.13    0.00    9.04    0.01    0.00    2.45    0.00    0.00    0.00   68.37
11:20:08 PM  all   19.87    0.00    9.20    0.01    0.00    2.55    0.00    0.00    0.00   68.37
11:20:38 PM  all   19.86    0.00    9.04    0.01    0.00    2.55    0.00    0.00    0.00   68.55
11:21:08 PM  all   20.00    0.00    9.17    0.00    0.00    2.49    0.00    0.00    0.00   68.34
11:21:38 PM  all   19.98    0.00    9.02    0.01    0.00    2.47    0.00    0.00    0.00   68.53
11:22:08 PM  all   19.94    0.00    9.11    0.01    0.00    2.46    0.00    0.00    0.00   68.48
11:22:38 PM  all   19.96    0.00    9.12    0.01    0.00    2.46    0.00    0.00    0.00   68.46
11:23:08 PM  all   19.99    0.00    9.00    0.01    0.00    2.51    0.00    0.00    0.00   68.49
11:23:38 PM  all   20.00    0.00    8.93    0.00    0.00    2.44    0.00    0.00    0.00   68.62
11:24:08 PM  all   19.70    0.00    9.10    0.01    0.00    2.50    0.00    0.00    0.00   68.70
11:24:38 PM  all   20.02    0.00    9.18    0.01    0.00    2.44    0.00    0.00    0.00   68.36
11:25:08 PM  all   19.99    0.00    9.08    0.01    0.00    2.48    0.00    0.00    0.00   68.44
11:25:38 PM  all   19.78    0.00    9.04    0.01    0.00    2.44    0.00    0.00    0.00   68.74
11:26:08 PM  all   19.73    0.00    9.01    0.00    0.00    2.46    0.00    0.00    0.00   68.79
11:26:38 PM  all   19.98    0.00    9.07    0.01    0.00    2.49    0.00    0.00    0.00   68.45
11:27:08 PM  all   19.85    0.00    9.05    0.00    0.00    2.48    0.00    0.00    0.00   68.61
Average:     all   20.02    0.00    9.10    0.01    0.00    2.48    0.00    0.00    0.00   68.40
