Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:29:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:30:03 AM  all   12.88    0.00   11.66    0.03    0.00    0.58    0.00    0.00    0.00   74.84
05:31:03 AM  all   32.82    0.00   13.39    0.06    0.00    0.50    0.00    0.00    0.00   53.23
05:32:03 AM  all   33.15    0.00   12.82    0.03    0.00    0.49    0.00    0.00    0.00   53.51
05:33:03 AM  all   32.19    0.00   12.67    0.03    0.00    0.50    0.00    0.00    0.00   54.60
05:34:03 AM  all   33.47    0.00   13.69    0.03    0.00    0.56    0.00    0.00    0.00   52.25
05:35:03 AM  all   26.99    0.00   13.01    0.03    0.00    0.56    0.00    0.00    0.00   59.42
05:36:03 AM  all   30.52    0.00   12.18    0.03    0.00    0.52    0.00    0.00    0.00   56.76
05:37:03 AM  all   31.44    0.00   12.03    0.03    0.00    0.53    0.00    0.00    0.00   55.97
05:38:03 AM  all   30.36    0.00   12.73    0.03    0.00    0.58    0.00    0.00    0.00   56.30
05:39:03 AM  all   33.50    0.00   12.12    0.03    0.00    0.51    0.00    0.00    0.00   53.83
05:40:03 AM  all   27.69    0.00   12.23    0.03    0.00    0.57    0.00    0.00    0.00   59.49
05:41:03 AM  all   25.72    0.00   11.68    0.03    0.00    0.62    0.00    0.00    0.00   61.96
Average:     all   29.22    0.00   12.52    0.03    0.00    0.54    0.00    0.00    0.00   57.69
