Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

10:51:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:52:52 AM  all   16.03    0.00   12.80    0.05    0.00    0.44    0.00    0.00    0.00   70.69
10:53:52 AM  all   52.45    0.00   15.17    0.08    0.00    0.65    0.00    0.00    0.00   31.66
10:54:52 AM  all   56.17    0.00   20.46    0.04    0.00    0.49    0.00    0.00    0.00   22.84
10:55:52 AM  all   60.40    0.00   20.08    0.03    0.00    0.53    0.00    0.00    0.00   18.97
10:56:52 AM  all   54.54    0.00   17.92    0.03    0.00    0.53    0.00    0.00    0.00   26.98
10:57:52 AM  all   47.84    0.00   15.53    0.04    0.00    0.65    0.00    0.00    0.00   35.94
10:58:52 AM  all   50.71    0.00   13.77    0.03    0.00    0.63    0.00    0.00    0.00   34.85
10:59:52 AM  all   56.33    0.00   20.82    0.04    0.00    0.42    0.00    0.00    0.00   22.38
11:00:52 AM  all   56.16    0.00   22.14    0.03    0.00    0.50    0.00    0.00    0.00   21.18
11:01:52 AM  all   53.03    0.00   17.83    0.04    0.00    0.52    0.00    0.00    0.00   28.58
11:02:52 AM  all   48.66    0.00   14.72    0.04    0.00    0.66    0.00    0.00    0.00   35.91
11:03:52 AM  all   47.04    0.00   14.00    0.04    0.00    0.68    0.00    0.00    0.00   38.24
Average:     all   49.95    0.00   17.11    0.04    0.00    0.56    0.00    0.00    0.00   32.34
