Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:49:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:50:36 PM  all    9.49    0.00    9.20    0.02    0.00    0.86    0.00    0.00    0.00   80.43
05:51:36 PM  all   10.31    0.00    9.40    0.02    0.00    0.91    0.00    0.00    0.00   79.36
05:52:36 PM  all    9.29    0.00    9.17    0.02    0.00    0.92    0.00    0.00    0.00   80.60
05:53:36 PM  all    9.24    0.00    9.12    0.02    0.00    0.89    0.00    0.00    0.00   80.73
05:54:36 PM  all    8.81    0.00    9.02    0.01    0.00    0.87    0.00    0.00    0.00   81.28
05:55:36 PM  all    9.89    0.00    9.35    0.02    0.00    0.91    0.00    0.00    0.00   79.83
05:56:36 PM  all    9.16    0.00    9.15    0.02    0.00    0.85    0.00    0.00    0.00   80.82
05:57:36 PM  all    9.24    0.00    9.26    0.02    0.00    0.92    0.00    0.00    0.00   80.56
05:58:36 PM  all    9.14    0.00    9.20    0.02    0.00    0.84    0.00    0.00    0.00   80.80
05:59:36 PM  all    8.89    0.00    9.22    0.02    0.00    0.88    0.00    0.00    0.00   81.00
06:00:36 PM  all    9.00    0.00    9.03    0.01    0.00    0.89    0.00    0.00    0.00   81.07
06:01:36 PM  all    9.79    0.00    9.42    0.02    0.00    0.84    0.00    0.00    0.00   79.93
Average:     all    9.35    0.00    9.21    0.02    0.00    0.88    0.00    0.00    0.00   80.54
