Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:25:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:26:15 PM  all   15.25    0.00   12.18    0.04    0.00    0.41    0.00    0.00    0.00   72.12
09:27:15 PM  all   50.14    0.00   13.58    0.06    0.00    0.59    0.00    0.00    0.00   35.62
09:28:15 PM  all   57.98    0.00   19.04    0.04    0.00    0.49    0.00    0.00    0.00   22.45
09:29:15 PM  all   58.13    0.00   20.93    0.03    0.00    0.46    0.00    0.00    0.00   20.45
09:30:15 PM  all   57.12    0.00   18.19    0.04    0.00    0.61    0.00    0.00    0.00   24.05
09:31:15 PM  all   42.90    0.00   13.50    0.03    0.00    0.70    0.00    0.00    0.00   42.87
09:32:15 PM  all   49.13    0.00   12.42    0.02    0.00    0.63    0.00    0.00    0.00   37.80
09:33:15 PM  all   59.22    0.00   18.51    0.04    0.00    0.49    0.00    0.00    0.00   21.74
09:34:15 PM  all   56.56    0.00   22.23    0.02    0.00    0.43    0.00    0.00    0.00   20.76
09:35:15 PM  all   54.30    0.00   16.80    0.04    0.00    0.59    0.00    0.00    0.00   28.28
09:36:15 PM  all   43.18    0.00   13.05    0.03    0.00    0.71    0.00    0.00    0.00   43.03
09:37:15 PM  all   44.63    0.00   12.65    0.03    0.00    0.68    0.00    0.00    0.00   42.01
Average:     all   49.05    0.00   16.10    0.03    0.00    0.57    0.00    0.00    0.00   34.25
