Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:18:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:19:31 AM  all    9.76    0.00    9.43    0.02    0.00    0.87    0.00    0.00    0.00   79.92
02:20:31 AM  all   10.77    0.00    9.70    0.02    0.00    0.87    0.00    0.00    0.00   78.65
02:21:31 AM  all   10.39    0.00    9.66    0.02    0.00    0.88    0.00    0.00    0.00   79.05
02:22:31 AM  all    9.62    0.00    9.47    0.02    0.00    0.90    0.00    0.00    0.00   80.00
02:23:31 AM  all    9.16    0.00    9.36    0.01    0.00    0.85    0.00    0.00    0.00   80.62
02:24:31 AM  all   11.03    0.00    9.78    0.02    0.00    0.89    0.00    0.00    0.00   78.28
02:25:31 AM  all    9.59    0.00    9.57    0.02    0.00    0.83    0.00    0.00    0.00   80.00
02:26:31 AM  all   10.40    0.00    9.62    0.02    0.00    0.89    0.00    0.00    0.00   79.07
02:27:31 AM  all    9.49    0.00    9.53    0.02    0.00    0.93    0.00    0.00    0.00   80.03
02:28:31 AM  all    9.06    0.00    9.43    0.02    0.00    0.88    0.00    0.00    0.00   80.61
02:29:31 AM  all    9.18    0.00    9.40    0.01    0.00    0.89    0.00    0.00    0.00   80.52
02:30:31 AM  all   10.90    0.00    9.76    0.02    0.00    0.90    0.00    0.00    0.00   78.41
Average:     all    9.94    0.00    9.56    0.02    0.00    0.88    0.00    0.00    0.00   79.60
