Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

01:26:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:27:07 AM  all   23.78    0.00   10.41    0.04    0.00    0.66    0.00    0.00    0.00   65.11
01:28:07 AM  all   23.43    0.00   10.74    0.06    0.00    0.67    0.00    0.00    0.00   65.10
01:29:07 AM  all   15.45    0.00   10.51    0.05    0.00    0.77    0.00    0.00    0.00   73.23
01:30:07 AM  all    9.30    0.00    9.65    0.03    0.00    0.83    0.00    0.00    0.00   80.20
01:31:07 AM  all    8.40    0.00    9.21    0.02    0.00    0.86    0.00    0.00    0.00   81.52
01:32:07 AM  all    9.13    0.00    9.25    0.02    0.00    0.84    0.00    0.00    0.00   80.77
01:33:07 AM  all    8.84    0.00    9.36    0.02    0.00    0.80    0.00    0.00    0.00   80.99
01:34:07 AM  all    8.84    0.00    9.36    0.02    0.00    0.84    0.00    0.00    0.00   80.95
01:35:07 AM  all    8.77    0.00    9.32    0.02    0.00    0.85    0.00    0.00    0.00   81.05
01:36:07 AM  all    8.48    0.00    9.29    0.01    0.00    0.82    0.00    0.00    0.00   81.40
01:37:07 AM  all    8.47    0.00    9.14    0.01    0.00    0.86    0.00    0.00    0.00   81.51
01:38:07 AM  all    9.45    0.00    9.55    0.02    0.00    0.84    0.00    0.00    0.00   80.14
Average:     all   11.84    0.00    9.65    0.02    0.00    0.80    0.00    0.00    0.00   77.68
