Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

01:41:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:42:51 AM  all    8.80    0.00    9.19    0.02    0.00    0.82    0.00    0.00    0.00   81.17
01:43:51 AM  all   10.09    0.00    9.49    0.02    0.00    0.78    0.00    0.00    0.00   79.62
01:44:51 AM  all    9.84    0.00    9.43    0.02    0.00    0.89    0.00    0.00    0.00   79.82
01:45:51 AM  all    8.52    0.00    9.08    0.02    0.00    0.85    0.00    0.00    0.00   81.53
01:46:51 AM  all    8.43    0.00    8.93    0.01    0.00    0.86    0.00    0.00    0.00   81.76
01:47:51 AM  all   10.23    0.00    9.39    0.02    0.00    0.85    0.00    0.00    0.00   79.51
01:48:51 AM  all    8.60    0.00    9.21    0.02    0.00    0.84    0.00    0.00    0.00   81.33
01:49:51 AM  all    9.74    0.00    9.32    0.02    0.00    0.82    0.00    0.00    0.00   80.10
01:50:51 AM  all    8.68    0.00    9.16    0.02    0.00    0.86    0.00    0.00    0.00   81.28
01:51:51 AM  all    8.37    0.00    9.16    0.02    0.00    0.87    0.00    0.00    0.00   81.58
01:52:51 AM  all    8.42    0.00    9.10    0.01    0.00    0.90    0.00    0.00    0.00   81.56
01:53:51 AM  all   10.25    0.00    9.63    0.02    0.00    0.90    0.00    0.00    0.00   79.20
Average:     all    9.16    0.00    9.26    0.02    0.00    0.85    0.00    0.00    0.00   80.71
