Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

03:24:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:15 AM  all   24.80    0.00    9.52    0.01    0.00    1.71    0.00    0.00    0.00   63.96
03:25:45 AM  all   24.62    0.00    9.72    0.01    0.00    1.76    0.00    0.00    0.00   63.90
03:26:15 AM  all   24.57    0.00    9.50    0.01    0.00    1.70    0.00    0.00    0.00   64.23
03:26:45 AM  all   24.52    0.00    9.50    0.01    0.00    1.74    0.00    0.00    0.00   64.24
03:27:15 AM  all   24.04    0.00    9.61    0.01    0.00    1.67    0.00    0.00    0.00   64.68
03:27:45 AM  all   24.21    0.00    9.23    0.00    0.00    1.67    0.00    0.00    0.00   64.88
03:28:15 AM  all   23.92    0.00   10.12    0.01    0.00    1.72    0.00    0.00    0.00   64.23
03:28:45 AM  all   23.99    0.00    8.88    0.01    0.00    1.71    0.00    0.00    0.00   65.42
03:29:15 AM  all   23.40    0.00    9.99    0.01    0.00    1.74    0.00    0.00    0.00   64.87
03:29:45 AM  all   23.97    0.00    8.76    0.01    0.00    1.74    0.00    0.00    0.00   65.52
03:30:15 AM  all   23.49    0.00    9.79    0.01    0.00    1.71    0.00    0.00    0.00   65.00
03:30:45 AM  all   23.92    0.00    8.70    0.01    0.00    1.68    0.00    0.00    0.00   65.69
03:31:15 AM  all   23.55    0.00    9.97    0.01    0.00    1.65    0.00    0.00    0.00   64.82
03:31:45 AM  all   23.62    0.00    8.64    0.01    0.00    1.68    0.00    0.00    0.00   66.05
03:32:15 AM  all   23.47    0.00    9.75    0.01    0.00    1.68    0.00    0.00    0.00   65.10
03:32:45 AM  all   23.36    0.00    8.80    0.01    0.00    1.66    0.00    0.00    0.00   66.18
03:33:15 AM  all   23.20    0.00    9.73    0.01    0.00    1.70    0.00    0.00    0.00   65.36
03:33:45 AM  all   23.44    0.00    8.90    0.01    0.00    1.69    0.00    0.00    0.00   65.97
03:34:15 AM  all   23.08    0.00    9.69    0.01    0.00    1.70    0.00    0.00    0.00   65.53
03:34:45 AM  all   23.24    0.00    9.16    0.01    0.00    1.65    0.00    0.00    0.00   65.93
03:35:15 AM  all   23.23    0.00    9.33    0.01    0.00    1.67    0.00    0.00    0.00   65.76
03:35:45 AM  all   23.31    0.00    9.31    0.01    0.00    1.61    0.00    0.00    0.00   65.77
03:36:15 AM  all   23.27    0.00    9.19    0.01    0.00    1.65    0.00    0.00    0.00   65.88
03:36:45 AM  all   23.15    0.00    9.52    0.01    0.00    1.70    0.00    0.00    0.00   65.63
Average:     all   23.72    0.00    9.39    0.01    0.00    1.69    0.00    0.00    0.00   65.19
