# started on Tue Nov 28 03:23:15 2023

#           time             counts unit events
   120.005465027    233,395,255,593      instructions                                                  (60.00%)
   120.005465027      1,851,403,666      LLC-loads                                                     (60.01%)
   120.005465027        504,433,375      LLC-load-misses           #   27.25% of all LL-cache hits     (60.00%)
   120.005465027        543,655,265      LLC-stores                                                    (40.00%)
   120.005465027        198,313,272      LLC-store-misses                                              (40.00%)
   120.005465027    <not supported>      LLC-prefetch-misses                                         
   150.007470879    237,042,054,098      instructions                                                  (60.00%)
   150.007470879      1,920,595,053      LLC-loads                                                     (60.00%)
   150.007470879        525,282,481      LLC-load-misses           #   27.85% of all LL-cache hits     (60.00%)
   150.007470879        551,511,070      LLC-stores                                                    (40.00%)
   150.007470879        199,252,658      LLC-store-misses                                              (40.00%)
   150.007470879    <not supported>      LLC-prefetch-misses                                         
   180.009142755    233,032,823,178      instructions                                                  (60.00%)
   180.009142755      1,850,363,423      LLC-loads                                                     (60.00%)
   180.009142755        506,472,946      LLC-load-misses           #   27.02% of all LL-cache hits     (60.00%)
   180.009142755        536,021,721      LLC-stores                                                    (40.00%)
   180.009142755        197,055,843      LLC-store-misses                                              (40.00%)
   180.009142755    <not supported>      LLC-prefetch-misses                                         
   210.010779011    231,511,434,807      instructions                                                  (60.00%)
   210.010779011      1,876,671,408      LLC-loads                                                     (60.00%)
   210.010779011        516,784,070      LLC-load-misses           #   27.57% of all LL-cache hits     (60.00%)
   210.010779011        541,291,877      LLC-stores                                                    (40.00%)
   210.010779011        197,832,460      LLC-store-misses                                              (40.00%)
   210.010779011    <not supported>      LLC-prefetch-misses                                         
   240.012450364    232,398,020,230      instructions                                                  (60.00%)
   240.012450364      1,878,766,379      LLC-loads                                                     (60.00%)
   240.012450364        517,250,503      LLC-load-misses           #   27.58% of all LL-cache hits     (60.00%)
   240.012450364        539,329,617      LLC-stores                                                    (40.00%)
   240.012450364        196,511,047      LLC-store-misses                                              (40.00%)
   240.012450364    <not supported>      LLC-prefetch-misses                                         
   270.014322546    225,960,285,360      instructions                                                  (60.00%)
   270.014322546      1,799,924,153      LLC-loads                                                     (60.00%)
   270.014322546        487,213,795      LLC-load-misses           #   26.15% of all LL-cache hits     (60.00%)
   270.014322546        524,720,159      LLC-stores                                                    (40.00%)
   270.014322546        191,918,577      LLC-store-misses                                              (40.00%)
   270.014322546    <not supported>      LLC-prefetch-misses                                         
