Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

06:54:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:55:00 AM  all   17.76    0.00   14.69    0.04    0.00    0.34    0.00    0.00    0.00   67.17
06:56:00 AM  all   52.40    0.00   15.30    0.07    0.00    0.56    0.00    0.00    0.00   31.68
06:57:00 AM  all   56.54    0.00   20.22    0.04    0.00    0.42    0.00    0.00    0.00   22.77
06:58:00 AM  all   59.31    0.00   21.32    0.03    0.00    0.48    0.00    0.00    0.00   18.87
06:59:00 AM  all   54.58    0.00   19.28    0.04    0.00    0.52    0.00    0.00    0.00   25.57
07:00:00 AM  all   47.44    0.00   15.97    0.02    0.00    0.70    0.00    0.00    0.00   35.86
07:01:00 AM  all   49.71    0.00   14.30    0.03    0.00    0.58    0.00    0.00    0.00   35.37
07:02:00 AM  all   59.00    0.00   19.90    0.03    0.00    0.43    0.00    0.00    0.00   20.64
07:03:00 AM  all   56.86    0.00   22.69    0.03    0.00    0.46    0.00    0.00    0.00   19.96
07:04:00 AM  all   54.80    0.00   18.33    0.03    0.00    0.50    0.00    0.00    0.00   26.34
07:05:00 AM  all   46.29    0.00   15.32    0.03    0.00    0.63    0.00    0.00    0.00   37.73
07:06:00 AM  all   45.66    0.00   14.51    0.03    0.00    0.56    0.00    0.00    0.00   39.24
Average:     all   50.04    0.00   17.66    0.04    0.00    0.52    0.00    0.00    0.00   31.75
