Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

08:38:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:21 AM  all   15.07    0.00   12.41    0.04    0.00    0.47    0.00    0.00    0.00   72.01
08:40:21 AM  all   50.33    0.00   14.79    0.08    0.00    0.49    0.00    0.00    0.00   34.32
08:41:21 AM  all   53.61    0.00   19.26    0.04    0.00    0.44    0.00    0.00    0.00   26.66
08:42:21 AM  all   59.50    0.00   20.78    0.03    0.00    0.47    0.00    0.00    0.00   19.22
08:43:21 AM  all   54.34    0.00   18.94    0.02    0.00    0.50    0.00    0.00    0.00   26.20
08:44:21 AM  all   45.07    0.00   15.00    0.04    0.00    0.68    0.00    0.00    0.00   39.21
08:45:21 AM  all   48.82    0.00   13.57    0.03    0.00    0.58    0.00    0.00    0.00   37.01
08:46:21 AM  all   59.04    0.00   19.23    0.03    0.00    0.47    0.00    0.00    0.00   21.23
08:47:21 AM  all   57.09    0.00   22.77    0.03    0.00    0.43    0.00    0.00    0.00   19.68
08:48:21 AM  all   53.73    0.00   17.43    0.04    0.00    0.49    0.00    0.00    0.00   28.31
08:49:21 AM  all   44.64    0.00   14.35    0.03    0.00    0.62    0.00    0.00    0.00   40.37
08:50:21 AM  all   43.92    0.00   13.56    0.03    0.00    0.55    0.00    0.00    0.00   41.93
Average:     all   48.76    0.00   16.84    0.04    0.00    0.52    0.00    0.00    0.00   33.84
