Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:18:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:19:27 PM  all   10.02    0.00    9.51    0.01    0.00    0.84    0.00    0.00    0.00   79.62
05:20:27 PM  all   10.89    0.00    9.71    0.02    0.00    0.85    0.00    0.00    0.00   78.53
05:21:27 PM  all   10.24    0.00    9.77    0.02    0.00    0.84    0.00    0.00    0.00   79.13
05:22:27 PM  all   10.56    0.00   10.05    0.02    0.00    0.78    0.00    0.00    0.00   78.59
05:23:27 PM  all    9.88    0.00    9.77    0.01    0.00    0.81    0.00    0.00    0.00   79.52
05:24:27 PM  all   10.58    0.00    9.90    0.02    0.00    0.82    0.00    0.00    0.00   78.67
05:25:27 PM  all    9.88    0.00    9.81    0.01    0.00    0.83    0.00    0.00    0.00   79.47
05:26:27 PM  all   11.09    0.00    9.98    0.02    0.00    0.78    0.00    0.00    0.00   78.13
05:27:27 PM  all   10.60    0.00   10.01    0.02    0.00    0.81    0.00    0.00    0.00   78.56
05:28:27 PM  all   10.03    0.00    9.90    0.01    0.00    0.75    0.00    0.00    0.00   79.30
05:29:27 PM  all    9.97    0.00    9.84    0.02    0.00    0.83    0.00    0.00    0.00   79.34
05:30:27 PM  all   10.85    0.00   10.10    0.02    0.00    0.77    0.00    0.00    0.00   78.26
Average:     all   10.38    0.00    9.86    0.02    0.00    0.81    0.00    0.00    0.00   78.93
