Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:25:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:26:15 AM  all   13.37    0.00   11.81    0.04    0.00    0.63    0.00    0.00    0.00   74.15
04:27:15 AM  all   33.01    0.00   13.22    0.07    0.00    0.48    0.00    0.00    0.00   53.23
04:28:15 AM  all   32.89    0.00   12.63    0.03    0.00    0.50    0.00    0.00    0.00   53.95
04:29:15 AM  all   32.74    0.00   12.52    0.04    0.00    0.51    0.00    0.00    0.00   54.18
04:30:15 AM  all   34.07    0.00   13.38    0.03    0.00    0.55    0.00    0.00    0.00   51.97
04:31:15 AM  all   27.05    0.00   12.91    0.03    0.00    0.58    0.00    0.00    0.00   59.44
04:32:15 AM  all   30.75    0.00   12.09    0.03    0.00    0.51    0.00    0.00    0.00   56.62
04:33:15 AM  all   31.53    0.00   11.95    0.03    0.00    0.51    0.00    0.00    0.00   55.98
04:34:15 AM  all   30.81    0.00   12.71    0.03    0.00    0.56    0.00    0.00    0.00   55.90
04:35:15 AM  all   33.87    0.00   11.83    0.04    0.00    0.51    0.00    0.00    0.00   53.76
04:36:15 AM  all   27.66    0.00   12.11    0.03    0.00    0.57    0.00    0.00    0.00   59.63
04:37:15 AM  all   25.92    0.00   11.84    0.03    0.00    0.61    0.00    0.00    0.00   61.60
Average:     all   29.47    0.00   12.41    0.04    0.00    0.54    0.00    0.00    0.00   57.54
