Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:58:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:59:32 PM  all   16.97    0.00   10.85    0.03    0.00    0.51    0.00    0.00    0.00   71.62
10:00:32 PM  all   36.91    0.00   12.66    0.07    0.00    0.44    0.00    0.00    0.00   49.93
10:01:32 PM  all   37.13    0.00   11.82    0.03    0.00    0.45    0.00    0.00    0.00   50.57
10:02:32 PM  all   36.78    0.00   12.04    0.04    0.00    0.46    0.00    0.00    0.00   50.68
10:03:32 PM  all   37.82    0.00   12.66    0.03    0.00    0.51    0.00    0.00    0.00   48.99
10:04:32 PM  all   31.51    0.00   12.31    0.04    0.00    0.55    0.00    0.00    0.00   55.59
10:05:32 PM  all   34.69    0.00   11.50    0.02    0.00    0.46    0.00    0.00    0.00   53.33
10:06:32 PM  all   35.58    0.00   11.54    0.03    0.00    0.46    0.00    0.00    0.00   52.39
10:07:32 PM  all   34.14    0.00   11.93    0.03    0.00    0.54    0.00    0.00    0.00   53.36
10:08:32 PM  all   37.75    0.00   11.51    0.03    0.00    0.48    0.00    0.00    0.00   50.23
10:09:32 PM  all   31.49    0.00   11.44    0.03    0.00    0.55    0.00    0.00    0.00   56.49
10:10:32 PM  all   30.15    0.00   11.22    0.02    0.00    0.55    0.00    0.00    0.00   58.06
Average:     all   33.40    0.00   11.79    0.03    0.00    0.50    0.00    0.00    0.00   54.28
