Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

12:13:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:14:09 PM  all   28.68    0.00   23.72    0.04    0.00    0.26    0.00    0.00    0.00   47.31
12:15:09 PM  all   56.22    0.00   22.10    0.08    0.00    0.43    0.00    0.00    0.00   21.17
12:16:09 PM  all   58.57    0.00   25.33    0.03    0.00    0.44    0.00    0.00    0.00   15.63
12:17:09 PM  all   60.55    0.00   29.06    0.02    0.00    0.39    0.00    0.00    0.00    9.97
12:18:09 PM  all   56.73    0.00   29.23    0.02    0.00    0.45    0.00    0.00    0.00   13.58
12:19:09 PM  all   49.09    0.00   27.41    0.04    0.00    0.54    0.00    0.00    0.00   22.91
12:20:09 PM  all   54.36    0.00   27.11    0.02    0.00    0.48    0.00    0.00    0.00   18.04
12:21:09 PM  all   56.73    0.00   30.78    0.02    0.00    0.38    0.00    0.00    0.00   12.09
12:22:09 PM  all   55.97    0.00   30.32    0.02    0.00    0.41    0.00    0.00    0.00   13.27
12:23:09 PM  all   55.37    0.00   29.10    0.02    0.00    0.42    0.00    0.00    0.00   15.08
12:24:09 PM  all   49.33    0.00   28.18    0.03    0.00    0.48    0.00    0.00    0.00   21.97
12:25:09 PM  all   49.37    0.00   27.21    0.03    0.00    0.48    0.00    0.00    0.00   22.91
Average:     all   52.59    0.00   27.47    0.03    0.00    0.43    0.00    0.00    0.00   19.48
