Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:40:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:41:45 PM  all   18.26    0.00   14.40    0.04    0.00    0.46    0.00    0.00    0.00   66.85
09:42:45 PM  all   52.26    0.00   15.88    0.07    0.00    0.51    0.00    0.00    0.00   31.29
09:43:45 PM  all   56.24    0.00   21.02    0.04    0.00    0.42    0.00    0.00    0.00   22.28
09:44:45 PM  all   60.15    0.00   22.51    0.03    0.00    0.43    0.00    0.00    0.00   16.88
09:45:45 PM  all   54.69    0.00   20.36    0.03    0.00    0.49    0.00    0.00    0.00   24.44
09:46:45 PM  all   47.20    0.00   18.02    0.03    0.00    0.67    0.00    0.00    0.00   34.08
09:47:45 PM  all   49.42    0.00   17.05    0.02    0.00    0.55    0.00    0.00    0.00   32.97
09:48:45 PM  all   56.82    0.00   22.05    0.03    0.00    0.42    0.00    0.00    0.00   20.69
09:49:45 PM  all   56.38    0.00   24.81    0.02    0.00    0.44    0.00    0.00    0.00   18.35
09:50:45 PM  all   55.54    0.00   20.42    0.03    0.00    0.53    0.00    0.00    0.00   23.49
09:51:45 PM  all   44.40    0.00   17.04    0.03    0.00    0.63    0.00    0.00    0.00   37.91
09:52:45 PM  all   45.43    0.00   16.58    0.03    0.00    0.63    0.00    0.00    0.00   37.32
Average:     all   49.73    0.00   19.18    0.03    0.00    0.51    0.00    0.00    0.00   30.54
