Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

06:46:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:47:18 AM  all   14.91    0.00   12.31    0.05    0.00    0.52    0.00    0.00    0.00   72.21
06:48:18 AM  all   49.53    0.00   14.44    0.07    0.00    0.62    0.00    0.00    0.00   35.34
06:49:18 AM  all   56.23    0.00   19.91    0.04    0.00    0.49    0.00    0.00    0.00   23.33
06:50:18 AM  all   58.65    0.00   20.61    0.03    0.00    0.48    0.00    0.00    0.00   20.22
06:51:18 AM  all   53.64    0.00   18.43    0.03    0.00    0.49    0.00    0.00    0.00   27.40
06:52:18 AM  all   46.04    0.00   15.29    0.04    0.00    0.68    0.00    0.00    0.00   37.95
06:53:18 AM  all   47.88    0.00   13.62    0.02    0.00    0.59    0.00    0.00    0.00   37.89
06:54:18 AM  all   57.45    0.00   19.83    0.03    0.00    0.45    0.00    0.00    0.00   22.24
06:55:18 AM  all   56.08    0.00   22.75    0.02    0.00    0.44    0.00    0.00    0.00   20.71
06:56:18 AM  all   56.09    0.00   18.42    0.03    0.00    0.54    0.00    0.00    0.00   24.93
06:57:18 AM  all   42.09    0.00   14.06    0.03    0.00    0.66    0.00    0.00    0.00   43.16
06:58:18 AM  all   46.52    0.00   13.98    0.03    0.00    0.66    0.00    0.00    0.00   38.82
Average:     all   48.76    0.00   16.97    0.03    0.00    0.55    0.00    0.00    0.00   33.68
