# started on Tue Dec 12 07:16:10 2023

#           time             counts unit events
   120.005291614     76,271,650,750      instructions                                                  (60.00%)
   120.005291614        539,975,824      LLC-loads                                                     (60.00%)
   120.005291614         85,449,219      LLC-load-misses           #   15.82% of all LL-cache hits     (60.00%)
   120.005291614        166,651,800      LLC-stores                                                    (40.00%)
   120.005291614         53,065,725      LLC-store-misses                                              (40.00%)
   120.005291614    <not supported>      LLC-prefetch-misses                                         
   150.008031348     76,136,506,878      instructions                                                  (59.99%)
   150.008031348        544,843,913      LLC-loads                                                     (59.99%)
   150.008031348         88,442,108      LLC-load-misses           #   16.31% of all LL-cache hits     (60.00%)
   150.008031348        163,866,125      LLC-stores                                                    (40.01%)
   150.008031348         55,848,223      LLC-store-misses                                              (40.00%)
   150.008031348    <not supported>      LLC-prefetch-misses                                         
   180.010210213     74,017,897,721      instructions                                                  (59.99%)
   180.010210213        528,852,586      LLC-loads                                                     (59.99%)
   180.010210213         77,818,623      LLC-load-misses           #   14.47% of all LL-cache hits     (60.00%)
   180.010210213        163,916,106      LLC-stores                                                    (40.01%)
   180.010210213         50,692,115      LLC-store-misses                                              (40.00%)
   180.010210213    <not supported>      LLC-prefetch-misses                                         
   210.012483888     73,899,894,371      instructions                                                  (59.99%)
   210.012483888        534,876,637      LLC-loads                                                     (59.98%)
   210.012483888         88,164,515      LLC-load-misses           #   16.41% of all LL-cache hits     (59.99%)
   210.012483888        158,955,983      LLC-stores                                                    (40.01%)
   210.012483888         56,943,132      LLC-store-misses                                              (40.01%)
   210.012483888    <not supported>      LLC-prefetch-misses                                         
   240.014479139     75,545,136,880      instructions                                                  (60.00%)
   240.014479139        536,570,384      LLC-loads                                                     (59.99%)
   240.014479139         86,353,537      LLC-load-misses           #   16.08% of all LL-cache hits     (59.99%)
   240.014479139        160,408,244      LLC-stores                                                    (40.01%)
   240.014479139         56,119,485      LLC-store-misses                                              (40.01%)
   240.014479139    <not supported>      LLC-prefetch-misses                                         
   270.016815392     73,108,291,961      instructions                                                  (60.00%)
   270.016815392        528,886,148      LLC-loads                                                     (59.99%)
   270.016815392         81,367,857      LLC-load-misses           #   15.19% of all LL-cache hits     (59.99%)
   270.016815392        156,855,367      LLC-stores                                                    (40.01%)
   270.016815392         53,922,881      LLC-store-misses                                              (40.01%)
   270.016815392    <not supported>      LLC-prefetch-misses                                         
   300.018746766     77,247,145,613      instructions                                                  (60.00%)
   300.018746766        538,626,573      LLC-loads                                                     (59.99%)
   300.018746766         89,034,498      LLC-load-misses           #   16.61% of all LL-cache hits     (59.99%)
   300.018746766        159,800,682      LLC-stores                                                    (40.01%)
   300.018746766         58,138,271      LLC-store-misses                                              (40.01%)
   300.018746766    <not supported>      LLC-prefetch-misses                                         
   330.021069562     72,348,964,831      instructions                                                  (60.00%)
   330.021069562        521,925,505      LLC-loads                                                     (60.00%)
   330.021069562         77,796,853      LLC-load-misses           #   14.56% of all LL-cache hits     (60.00%)
   330.021069562        158,706,485      LLC-stores                                                    (40.00%)
   330.021069562         51,051,420      LLC-store-misses                                              (40.00%)
   330.021069562    <not supported>      LLC-prefetch-misses                                         
   360.023023211     73,649,994,065      instructions                                                  (60.00%)
   360.023023211        524,170,324      LLC-loads                                                     (60.00%)
   360.023023211         76,731,114      LLC-load-misses           #   14.39% of all LL-cache hits     (60.00%)
   360.023023211        158,398,245      LLC-stores                                                    (40.00%)
   360.023023211         49,031,096      LLC-store-misses                                              (40.00%)
   360.023023211    <not supported>      LLC-prefetch-misses                                         
   390.025175041     72,650,612,581      instructions                                                  (60.00%)
   390.025175041        526,110,034      LLC-loads                                                     (59.99%)
   390.025175041         86,389,827      LLC-load-misses           #   16.22% of all LL-cache hits     (59.99%)
   390.025175041        154,910,477      LLC-stores                                                    (40.01%)
   390.025175041         54,600,736      LLC-store-misses                                              (40.01%)
   390.025175041    <not supported>      LLC-prefetch-misses                                         
   420.027182589     72,197,993,257      instructions                                                  (59.99%)
   420.027182589        525,057,965      LLC-loads                                                     (59.99%)
   420.027182589         81,197,044      LLC-load-misses           #   15.27% of all LL-cache hits     (60.00%)
