Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

07:17:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:18:10 AM  all    6.80    0.00    2.55    0.00    0.00    0.64    0.00    0.00    0.00   90.01
07:18:40 AM  all    6.81    0.00    2.54    0.00    0.00    0.64    0.00    0.00    0.00   90.01
07:19:10 AM  all    6.53    0.00    2.47    0.00    0.00    0.66    0.00    0.00    0.00   90.34
07:19:40 AM  all    6.62    0.00    2.48    0.00    0.00    0.68    0.00    0.00    0.00   90.22
07:20:10 AM  all    6.65    0.00    2.43    0.01    0.00    0.66    0.00    0.00    0.00   90.26
07:20:40 AM  all    6.56    0.00    2.45    0.00    0.00    0.65    0.00    0.00    0.00   90.34
07:21:10 AM  all    6.68    0.00    2.51    0.01    0.00    0.65    0.00    0.00    0.00   90.16
07:21:40 AM  all    6.42    0.00    2.49    0.00    0.00    0.65    0.00    0.00    0.00   90.44
07:22:10 AM  all    6.36    0.00    2.42    0.00    0.00    0.64    0.00    0.00    0.00   90.58
07:22:40 AM  all    6.36    0.00    2.48    0.00    0.00    0.63    0.00    0.00    0.00   90.52
07:23:10 AM  all    6.37    0.00    2.42    0.00    0.00    0.65    0.00    0.00    0.00   90.55
07:23:40 AM  all    6.35    0.00    2.48    0.01    0.00    0.66    0.00    0.00    0.00   90.51
07:24:10 AM  all    6.43    0.00    2.35    0.00    0.00    0.67    0.00    0.00    0.00   90.55
07:24:40 AM  all    6.36    0.00    2.46    0.00    0.00    0.63    0.00    0.00    0.00   90.54
07:25:10 AM  all    6.17    0.00    2.43    0.00    0.00    0.67    0.00    0.00    0.00   90.73
07:25:40 AM  all    6.14    0.00    2.38    0.00    0.00    0.67    0.00    0.00    0.00   90.81
07:26:10 AM  all    6.39    0.00    2.46    0.01    0.00    0.67    0.00    0.00    0.00   90.48
07:26:40 AM  all    6.25    0.00    2.44    0.01    0.00    0.65    0.00    0.00    0.00   90.65
07:27:10 AM  all    6.23    0.00    2.45    0.00    0.00    0.64    0.00    0.00    0.00   90.68
07:27:40 AM  all    6.08    0.00    2.36    0.00    0.00    0.63    0.00    0.00    0.00   90.93
07:28:10 AM  all    6.05    0.00    2.44    0.01    0.00    0.65    0.00    0.00    0.00   90.85
07:28:40 AM  all    6.05    0.00    2.42    0.01    0.00    0.68    0.00    0.00    0.00   90.84
07:29:10 AM  all    6.04    0.00    2.35    0.00    0.00    0.65    0.00    0.00    0.00   90.95
07:29:40 AM  all    6.03    0.00    2.31    0.00    0.00    0.65    0.00    0.00    0.00   91.01
Average:     all    6.36    0.00    2.44    0.00    0.00    0.65    0.00    0.00    0.00   90.54
