Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:28:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:29:58 PM  all   15.53    0.00   12.27    0.04    0.00    0.49    0.00    0.00    0.00   71.67
11:30:58 PM  all   52.00    0.00   14.61    0.08    0.00    0.56    0.00    0.00    0.00   32.75
11:31:58 PM  all   56.44    0.00   20.39    0.04    0.00    0.41    0.00    0.00    0.00   22.72
11:32:58 PM  all   60.63    0.00   21.37    0.02    0.00    0.45    0.00    0.00    0.00   17.53
11:33:58 PM  all   54.69    0.00   18.36    0.03    0.00    0.52    0.00    0.00    0.00   26.39
11:34:58 PM  all   44.93    0.00   14.79    0.04    0.00    0.71    0.00    0.00    0.00   39.54
11:35:58 PM  all   51.90    0.00   13.84    0.03    0.00    0.67    0.00    0.00    0.00   33.55
11:36:58 PM  all   58.02    0.00   19.89    0.03    0.00    0.44    0.00    0.00    0.00   21.62
11:37:58 PM  all   58.74    0.00   23.38    0.02    0.00    0.41    0.00    0.00    0.00   17.44
11:38:58 PM  all   54.25    0.00   18.25    0.03    0.00    0.46    0.00    0.00    0.00   27.00
11:39:58 PM  all   46.18    0.00   14.38    0.03    0.00    0.67    0.00    0.00    0.00   38.74
11:40:58 PM  all   45.66    0.00   13.64    0.04    0.00    0.62    0.00    0.00    0.00   40.03
Average:     all   49.92    0.00   17.10    0.04    0.00    0.53    0.00    0.00    0.00   32.41
