Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

11:40:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:40:36 AM  all    9.20    0.00    3.42    0.01    0.00    0.72    0.00    0.00    0.00   86.66
11:41:06 AM  all    9.42    0.00    3.48    0.01    0.00    0.71    0.00    0.00    0.00   86.39
11:41:36 AM  all    9.18    0.00    3.32    0.01    0.00    0.71    0.00    0.00    0.00   86.79
11:42:06 AM  all    9.40    0.00    3.51    0.00    0.00    0.77    0.00    0.00    0.00   86.32
11:42:36 AM  all    9.43    0.00    3.49    0.00    0.00    0.76    0.00    0.00    0.00   86.32
11:43:06 AM  all    9.34    0.00    3.48    0.01    0.00    0.74    0.00    0.00    0.00   86.43
11:43:36 AM  all    9.01    0.00    3.30    0.03    0.00    0.70    0.00    0.00    0.00   86.96
11:44:06 AM  all    9.01    0.00    3.37    0.01    0.00    0.69    0.00    0.00    0.00   86.92
11:44:36 AM  all    9.07    0.00    3.37    0.01    0.00    0.68    0.00    0.00    0.00   86.88
11:45:06 AM  all    8.83    0.00    3.31    0.00    0.00    0.70    0.00    0.00    0.00   87.15
11:45:36 AM  all    8.95    0.00    3.33    0.01    0.00    0.71    0.00    0.00    0.00   87.01
11:46:06 AM  all    9.34    0.00    3.37    0.00    0.00    0.67    0.00    0.00    0.00   86.62
11:46:36 AM  all    8.86    0.00    3.25    0.01    0.00    0.74    0.00    0.00    0.00   87.15
11:47:06 AM  all    8.69    0.00    3.28    0.01    0.00    0.72    0.00    0.00    0.00   87.30
11:47:36 AM  all    8.69    0.00    3.31    0.00    0.00    0.69    0.00    0.00    0.00   87.30
11:48:06 AM  all    9.00    0.00    3.34    0.01    0.00    0.76    0.00    0.00    0.00   86.90
11:48:36 AM  all    9.06    0.00    3.36    0.00    0.00    0.72    0.00    0.00    0.00   86.85
11:49:06 AM  all    8.81    0.00    3.35    0.01    0.00    0.71    0.00    0.00    0.00   87.12
11:49:36 AM  all    8.60    0.00    3.31    0.01    0.00    0.70    0.00    0.00    0.00   87.39
11:50:06 AM  all    8.62    0.00    3.28    0.01    0.00    0.72    0.00    0.00    0.00   87.37
11:50:36 AM  all    8.57    0.00    3.29    0.01    0.00    0.71    0.00    0.00    0.00   87.42
11:51:06 AM  all    8.80    0.00    3.30    0.00    0.00    0.76    0.00    0.00    0.00   87.13
11:51:36 AM  all    8.70    0.00    3.39    0.00    0.00    0.71    0.00    0.00    0.00   87.21
11:52:06 AM  all    8.92    0.00    3.48    0.00    0.00    0.74    0.00    0.00    0.00   86.86
Average:     all    8.98    0.00    3.36    0.01    0.00    0.72    0.00    0.00    0.00   86.93
