Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:08:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:12 PM  all   16.59    0.00   13.84    0.06    0.00    0.34    0.00    0.00    0.00   69.17
10:10:12 PM  all   49.82    0.00   14.51    0.06    0.00    0.56    0.00    0.00    0.00   35.05
10:11:12 PM  all   57.27    0.00   19.53    0.05    0.00    0.50    0.00    0.00    0.00   22.67
10:12:12 PM  all   58.01    0.00   21.11    0.03    0.00    0.46    0.00    0.00    0.00   20.39
10:13:12 PM  all   56.78    0.00   18.34    0.03    0.00    0.57    0.00    0.00    0.00   24.28
10:14:12 PM  all   43.32    0.00   14.10    0.03    0.00    0.69    0.00    0.00    0.00   41.86
10:15:12 PM  all   50.85    0.00   13.62    0.02    0.00    0.62    0.00    0.00    0.00   34.89
10:16:12 PM  all   57.90    0.00   20.00    0.03    0.00    0.45    0.00    0.00    0.00   21.62
10:17:12 PM  all   56.20    0.00   22.63    0.03    0.00    0.45    0.00    0.00    0.00   20.69
10:18:12 PM  all   56.10    0.00   17.67    0.03    0.00    0.55    0.00    0.00    0.00   25.65
10:19:12 PM  all   42.62    0.00   13.85    0.04    0.00    0.63    0.00    0.00    0.00   42.86
10:20:12 PM  all   47.85    0.00   14.14    0.03    0.00    0.67    0.00    0.00    0.00   37.31
Average:     all   49.46    0.00   16.95    0.04    0.00    0.54    0.00    0.00    0.00   33.01
