Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

11:06:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:07:11 AM  all   18.83    0.00   12.78    0.05    0.00    0.38    0.00    0.00    0.00   67.96
11:08:11 AM  all   54.71    0.00   14.97    0.07    0.00    0.54    0.00    0.00    0.00   29.71
11:09:11 AM  all   57.45    0.00   19.22    0.04    0.00    0.51    0.00    0.00    0.00   22.78
11:10:11 AM  all   62.60    0.00   19.63    0.03    0.00    0.48    0.00    0.00    0.00   17.26
11:11:11 AM  all   56.29    0.00   17.59    0.02    0.00    0.52    0.00    0.00    0.00   25.58
11:12:11 AM  all   50.94    0.00   15.79    0.05    0.00    0.67    0.00    0.00    0.00   32.55
11:13:11 AM  all   51.65    0.00   13.27    0.03    0.00    0.56    0.00    0.00    0.00   34.49
11:14:11 AM  all   58.49    0.00   19.42    0.03    0.00    0.48    0.00    0.00    0.00   21.58
11:15:11 AM  all   57.55    0.00   22.37    0.03    0.00    0.44    0.00    0.00    0.00   19.61
11:16:11 AM  all   55.61    0.00   18.02    0.03    0.00    0.54    0.00    0.00    0.00   25.80
11:17:11 AM  all   48.76    0.00   14.02    0.04    0.00    0.61    0.00    0.00    0.00   36.56
11:18:11 AM  all   47.92    0.00   13.88    0.03    0.00    0.63    0.00    0.00    0.00   37.54
Average:     all   51.74    0.00   16.75    0.04    0.00    0.53    0.00    0.00    0.00   30.94
