Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

01:00:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:01:10 AM  all   19.80    0.00   14.16    0.04    0.00    0.44    0.00    0.00    0.00   65.56
01:02:10 AM  all   54.41    0.00   16.04    0.07    0.00    0.58    0.00    0.00    0.00   28.90
01:03:10 AM  all   56.50    0.00   20.54    0.04    0.00    0.44    0.00    0.00    0.00   22.48
01:04:10 AM  all   61.76    0.00   21.71    0.03    0.00    0.44    0.00    0.00    0.00   16.06
01:05:10 AM  all   55.64    0.00   19.84    0.03    0.00    0.50    0.00    0.00    0.00   23.98
01:06:10 AM  all   49.55    0.00   17.51    0.04    0.00    0.68    0.00    0.00    0.00   32.22
01:07:10 AM  all   50.22    0.00   16.85    0.03    0.00    0.59    0.00    0.00    0.00   32.32
01:08:10 AM  all   58.18    0.00   21.75    0.04    0.00    0.50    0.00    0.00    0.00   19.54
01:09:10 AM  all   55.82    0.00   25.20    0.03    0.00    0.47    0.00    0.00    0.00   18.48
01:10:10 AM  all   55.75    0.00   20.57    0.03    0.00    0.56    0.00    0.00    0.00   23.09
01:11:10 AM  all   49.10    0.00   16.63    0.04    0.00    0.64    0.00    0.00    0.00   33.59
01:12:10 AM  all   49.31    0.00   16.95    0.03    0.00    0.62    0.00    0.00    0.00   33.09
Average:     all   51.34    0.00   18.99    0.04    0.00    0.54    0.00    0.00    0.00   29.10
